Station,Date,Year,Month,Analyte,Result,Study,Stratum2,Advisory,lon,lat
375649121202101,2022-07-20,2022,7,Microcystins/Nodularins,0.04,USGS,South Delta,No Advisory,-121.3402249,37.94686848
375649121202101,2022-07-20,2022,7,Anabaenopeptins,0.03,USGS,South Delta,NA,-121.3402249,37.94686848
375649121202101,2022-07-20,2022,7,Anatoxins,0,USGS,South Delta,No Advisory,-121.3402249,37.94686848
375649121202101,2022-07-20,2022,7,Cylindrospermopsins,0,USGS,South Delta,NA,-121.3402249,37.94686848
375649121202101,2022-07-20,2022,7,Microcystins/Nodularins,0.03,USGS,South Delta,No Advisory,-121.3402249,37.94686848
375649121202101,2022-10-17,2022,10,Anabaenopeptins,0,USGS,South Delta,NA,-121.3402249,37.94686848
375649121202101,2022-10-17,2022,10,Anatoxins,0,USGS,South Delta,No Advisory,-121.3402249,37.94686848
375649121202101,2022-10-17,2022,10,Cylindrospermopsins,0,USGS,South Delta,NA,-121.3402249,37.94686848
375649121202101,2022-10-17,2022,10,Microcystins/Nodularins,0,USGS,South Delta,No Advisory,-121.3402249,37.94686848
375649121202101,2022-10-17,2022,10,Saxitoxin,0,USGS,South Delta,NA,-121.3402249,37.94686848
380536121342901,2022-07-19,2022,7,Anabaenopeptins,0,USGS,Lower SJ,NA,-121.57470000000001,38.09333056
380536121342901,2022-07-19,2022,7,Anatoxins,0,USGS,Lower SJ,No Advisory,-121.57470000000001,38.09333056
380536121342901,2022-07-19,2022,7,Cylindrospermopsins,0,USGS,Lower SJ,NA,-121.57470000000001,38.09333056
380536121342901,2022-07-19,2022,7,Microcystins/Nodularins,0.03,USGS,Lower SJ,No Advisory,-121.57470000000001,38.09333056
380131121280501,2022-05-17,2022,5,Anabaenopeptins,0,USGS,South Delta,NA,-121.4927778,38.03908889
380131121280501,2022-05-17,2022,5,Anatoxins,0,USGS,South Delta,No Advisory,-121.4927778,38.03908889
380131121280501,2022-05-17,2022,5,Cylindrospermopsins,0,USGS,South Delta,NA,-121.4927778,38.03908889
380131121280501,2022-05-17,2022,5,Microcystins/Nodularins,0,USGS,South Delta,No Advisory,-121.4927778,38.03908889
380131121280501,2022-05-17,2022,5,Anabaenopeptins,0,USGS,South Delta,NA,-121.4927778,38.03908889
380131121280501,2022-05-17,2022,5,Anatoxins,0,USGS,South Delta,No Advisory,-121.4927778,38.03908889
380131121280501,2022-05-17,2022,5,Cylindrospermopsins,0,USGS,South Delta,NA,-121.4927778,38.03908889
380131121280501,2022-05-17,2022,5,Microcystins/Nodularins,0,USGS,South Delta,No Advisory,-121.4927778,38.03908889
380131121280501,2022-07-20,2022,7,Anabaenopeptins,0,USGS,South Delta,NA,-121.4927778,38.03908889
380131121280501,2022-07-20,2022,7,Anatoxins,0,USGS,South Delta,No Advisory,-121.4927778,38.03908889
380131121280501,2022-07-20,2022,7,Cylindrospermopsins,0,USGS,South Delta,NA,-121.4927778,38.03908889
380131121280501,2022-07-20,2022,7,Microcystins/Nodularins,0.02,USGS,South Delta,No Advisory,-121.4927778,38.03908889
380131121280501,2022-10-17,2022,10,Anabaenopeptins,0,USGS,South Delta,NA,-121.4927778,38.03908889
380131121280501,2022-10-17,2022,10,Anatoxins,0,USGS,South Delta,No Advisory,-121.4927778,38.03908889
380131121280501,2022-10-17,2022,10,Cylindrospermopsins,0,USGS,South Delta,NA,-121.4927778,38.03908889
380131121280501,2022-10-17,2022,10,Microcystins/Nodularins,0,USGS,South Delta,No Advisory,-121.4927778,38.03908889
380131121280501,2022-10-17,2022,10,Saxitoxin,0,USGS,South Delta,NA,-121.4927778,38.03908889
380831121301301,2022-05-18,2022,5,Anabaenopeptins,0,USGS,East Delta,NA,-121.5036889,38.1419611
380831121301301,2022-05-18,2022,5,Anatoxins,0,USGS,East Delta,No Advisory,-121.5036889,38.1419611
380831121301301,2022-05-18,2022,5,Cylindrospermopsins,0,USGS,East Delta,NA,-121.5036889,38.1419611
380831121301301,2022-05-18,2022,5,Microcystins/Nodularins,0,USGS,East Delta,No Advisory,-121.5036889,38.1419611
380831121301301,2022-07-19,2022,7,Anabaenopeptins,0,USGS,East Delta,NA,-121.5036889,38.1419611
380831121301301,2022-07-19,2022,7,Anatoxins,0,USGS,East Delta,No Advisory,-121.5036889,38.1419611
380831121301301,2022-07-19,2022,7,Cylindrospermopsins,0,USGS,East Delta,NA,-121.5036889,38.1419611
380831121301301,2022-07-19,2022,7,Microcystins/Nodularins,0,USGS,East Delta,No Advisory,-121.5036889,38.1419611
380831121301301,2022-10-17,2022,10,Anabaenopeptins,0,USGS,East Delta,NA,-121.5036889,38.1419611
380831121301301,2022-10-17,2022,10,Anatoxins,0,USGS,East Delta,No Advisory,-121.5036889,38.1419611
380831121301301,2022-10-17,2022,10,Cylindrospermopsins,0,USGS,East Delta,NA,-121.5036889,38.1419611
380831121301301,2022-10-17,2022,10,Microcystins/Nodularins,0,USGS,East Delta,No Advisory,-121.5036889,38.1419611
380831121301301,2022-10-17,2022,10,Saxitoxin,0,USGS,East Delta,NA,-121.5036889,38.1419611
11455276,2022-05-16,2022,5,Anabaenopeptins,0,USGS,Cache/Liberty,NA,-121.6924278,38.3078583
11455276,2022-05-16,2022,5,Anatoxins,0,USGS,Cache/Liberty,No Advisory,-121.6924278,38.3078583
11455276,2022-05-16,2022,5,Cylindrospermopsins,0,USGS,Cache/Liberty,NA,-121.6924278,38.3078583
11455276,2022-05-16,2022,5,Microcystins/Nodularins,0,USGS,Cache/Liberty,No Advisory,-121.6924278,38.3078583
11455276,2022-07-18,2022,7,Anabaenopeptins,0,USGS,Cache/Liberty,NA,-121.6924278,38.3078583
11455276,2022-07-18,2022,7,Anatoxins,0,USGS,Cache/Liberty,No Advisory,-121.6924278,38.3078583
11455276,2022-07-18,2022,7,Cylindrospermopsins,0,USGS,Cache/Liberty,NA,-121.6924278,38.3078583
11455276,2022-07-18,2022,7,Microcystins/Nodularins,0,USGS,Cache/Liberty,No Advisory,-121.6924278,38.3078583
11455276,2022-10-18,2022,10,Anabaenopeptins,0,USGS,Cache/Liberty,NA,-121.6924278,38.3078583
11455276,2022-10-18,2022,10,Anatoxins,0,USGS,Cache/Liberty,No Advisory,-121.6924278,38.3078583
11455276,2022-10-18,2022,10,Cylindrospermopsins,0,USGS,Cache/Liberty,NA,-121.6924278,38.3078583
11455276,2022-10-18,2022,10,Microcystins/Nodularins,0,USGS,Cache/Liberty,No Advisory,-121.6924278,38.3078583
11455276,2022-10-18,2022,10,Saxitoxin,0,USGS,Cache/Liberty,NA,-121.6924278,38.3078583
382010121402301,2022-05-16,2022,5,Anabaenopeptins,0,USGS,Cache/Liberty,NA,-121.672925,38.33616667
382010121402301,2022-05-16,2022,5,Anatoxins,0,USGS,Cache/Liberty,No Advisory,-121.672925,38.33616667
382010121402301,2022-05-16,2022,5,Cylindrospermopsins,0,USGS,Cache/Liberty,NA,-121.672925,38.33616667
382010121402301,2022-05-16,2022,5,Microcystins/Nodularins,0,USGS,Cache/Liberty,No Advisory,-121.672925,38.33616667
382010121402301,2022-07-18,2022,7,Anabaenopeptins,0,USGS,Cache/Liberty,NA,-121.672925,38.33616667
382010121402301,2022-07-18,2022,7,Anatoxins,0,USGS,Cache/Liberty,No Advisory,-121.672925,38.33616667
382010121402301,2022-07-18,2022,7,Cylindrospermopsins,0,USGS,Cache/Liberty,NA,-121.672925,38.33616667
382010121402301,2022-07-18,2022,7,Microcystins/Nodularins,0,USGS,Cache/Liberty,No Advisory,-121.672925,38.33616667
382010121402301,2022-10-18,2022,10,Anabaenopeptins,0,USGS,Cache/Liberty,NA,-121.672925,38.33616667
382010121402301,2022-10-18,2022,10,Anatoxins,0,USGS,Cache/Liberty,No Advisory,-121.672925,38.33616667
382010121402301,2022-10-18,2022,10,Cylindrospermopsins,0,USGS,Cache/Liberty,NA,-121.672925,38.33616667
382010121402301,2022-10-18,2022,10,Microcystins/Nodularins,0,USGS,Cache/Liberty,No Advisory,-121.672925,38.33616667
382010121402301,2022-10-18,2022,10,Saxitoxin,0,USGS,Cache/Liberty,NA,-121.672925,38.33616667
380831121281201,2022-05-18,2022,5,Anabaenopeptins,0,USGS,East Delta,NA,-121.47,38.142
380831121281201,2022-05-18,2022,5,Anatoxins,0,USGS,East Delta,No Advisory,-121.47,38.142
380831121281201,2022-05-18,2022,5,Cylindrospermopsins,0,USGS,East Delta,NA,-121.47,38.142
380831121281201,2022-05-18,2022,5,Microcystins/Nodularins,0,USGS,East Delta,No Advisory,-121.47,38.142
380831121281201,2022-07-19,2022,7,Anabaenopeptins,0,USGS,East Delta,NA,-121.47,38.142
380831121281201,2022-07-19,2022,7,Anatoxins,0,USGS,East Delta,No Advisory,-121.47,38.142
380831121281201,2022-07-19,2022,7,Cylindrospermopsins,0,USGS,East Delta,NA,-121.47,38.142
380831121281201,2022-07-19,2022,7,Microcystins/Nodularins,0,USGS,East Delta,No Advisory,-121.47,38.142
380831121281201,2022-10-17,2022,10,Anabaenopeptins,0,USGS,East Delta,NA,-121.47,38.142
380831121281201,2022-10-17,2022,10,Anatoxins,0,USGS,East Delta,No Advisory,-121.47,38.142
380831121281201,2022-10-17,2022,10,Cylindrospermopsins,0,USGS,East Delta,NA,-121.47,38.142
380831121281201,2022-10-17,2022,10,Microcystins/Nodularins,0,USGS,East Delta,No Advisory,-121.47,38.142
380831121281201,2022-10-17,2022,10,Saxitoxin,0,USGS,East Delta,NA,-121.47,38.142
11455485,2022-01-05,2022,1,Anabaenopeptins,0,USGS,Lower Sac,NA,-121.767286,38.0778083
11455485,2022-01-05,2022,1,Anatoxins,0,USGS,Lower Sac,No Advisory,-121.767286,38.0778083
11455485,2022-01-05,2022,1,Cylindrospermopsins,0,USGS,Lower Sac,NA,-121.767286,38.0778083
11455485,2022-01-05,2022,1,Microcystins/Nodularins,0,USGS,Lower Sac,No Advisory,-121.767286,38.0778083
11455485,2022-01-05,2022,1,Saxitoxin,0,USGS,Lower Sac,NA,-121.767286,38.0778083
11455485,2022-02-16,2022,2,Anabaenopeptins,0,USGS,Lower Sac,NA,-121.767286,38.0778083
11455485,2022-02-16,2022,2,Anatoxins,0,USGS,Lower Sac,No Advisory,-121.767286,38.0778083
11455485,2022-02-16,2022,2,Cylindrospermopsins,0,USGS,Lower Sac,NA,-121.767286,38.0778083
11455485,2022-02-16,2022,2,Microcystins/Nodularins,0,USGS,Lower Sac,No Advisory,-121.767286,38.0778083
11455485,2022-02-16,2022,2,Saxitoxin,0,USGS,Lower Sac,NA,-121.767286,38.0778083
11455485,2022-03-03,2022,3,Anabaenopeptins,0,USGS,Lower Sac,NA,-121.767286,38.0778083
11455485,2022-03-03,2022,3,Anatoxins,0,USGS,Lower Sac,No Advisory,-121.767286,38.0778083
11455485,2022-03-03,2022,3,Cylindrospermopsins,0,USGS,Lower Sac,NA,-121.767286,38.0778083
11455485,2022-03-03,2022,3,Microcystins/Nodularins,0,USGS,Lower Sac,No Advisory,-121.767286,38.0778083
11455485,2022-03-03,2022,3,Saxitoxin,0,USGS,Lower Sac,NA,-121.767286,38.0778083
11455485,2022-04-04,2022,4,Anabaenopeptins,0,USGS,Lower Sac,NA,-121.767286,38.0778083
11455485,2022-04-04,2022,4,Anatoxins,0,USGS,Lower Sac,No Advisory,-121.767286,38.0778083
11455485,2022-04-04,2022,4,Cylindrospermopsins,0,USGS,Lower Sac,NA,-121.767286,38.0778083
11455485,2022-04-04,2022,4,Microcystins/Nodularins,0,USGS,Lower Sac,No Advisory,-121.767286,38.0778083
11455485,2022-04-21,2022,4,Anabaenopeptins,0,USGS,Lower Sac,NA,-121.767286,38.0778083
11455485,2022-04-21,2022,4,Anatoxins,0,USGS,Lower Sac,No Advisory,-121.767286,38.0778083
11455485,2022-04-21,2022,4,Cylindrospermopsins,0,USGS,Lower Sac,NA,-121.767286,38.0778083
11455485,2022-04-21,2022,4,Microcystins/Nodularins,0,USGS,Lower Sac,No Advisory,-121.767286,38.0778083
11455485,2022-05-11,2022,5,Anabaenopeptins,0,USGS,Lower Sac,NA,-121.767286,38.0778083
11455485,2022-05-11,2022,5,Anatoxins,0,USGS,Lower Sac,No Advisory,-121.767286,38.0778083
11455485,2022-05-11,2022,5,Cylindrospermopsins,0,USGS,Lower Sac,NA,-121.767286,38.0778083
11455485,2022-05-11,2022,5,Microcystins/Nodularins,0,USGS,Lower Sac,No Advisory,-121.767286,38.0778083
11455485,2022-05-17,2022,5,Anabaenopeptins,0,USGS,Lower Sac,NA,-121.767286,38.0778083
11455485,2022-05-17,2022,5,Anatoxins,0,USGS,Lower Sac,No Advisory,-121.767286,38.0778083
11455485,2022-05-17,2022,5,Cylindrospermopsins,0,USGS,Lower Sac,NA,-121.767286,38.0778083
11455485,2022-05-17,2022,5,Microcystins/Nodularins,0,USGS,Lower Sac,No Advisory,-121.767286,38.0778083
11455485,2022-05-19,2022,5,Anabaenopeptins,0,USGS,Lower Sac,NA,-121.767286,38.0778083
11455485,2022-05-19,2022,5,Anatoxins,0,USGS,Lower Sac,No Advisory,-121.767286,38.0778083
11455485,2022-05-19,2022,5,Cylindrospermopsins,0,USGS,Lower Sac,NA,-121.767286,38.0778083
11455485,2022-05-19,2022,5,Microcystins/Nodularins,0,USGS,Lower Sac,No Advisory,-121.767286,38.0778083
11455485,2022-06-01,2022,6,Anabaenopeptins,0,USGS,Lower Sac,NA,-121.767286,38.0778083
11455485,2022-06-01,2022,6,Anatoxins,0,USGS,Lower Sac,No Advisory,-121.767286,38.0778083
11455485,2022-06-01,2022,6,Cylindrospermopsins,0,USGS,Lower Sac,NA,-121.767286,38.0778083
11455485,2022-06-01,2022,6,Microcystins/Nodularins,0,USGS,Lower Sac,No Advisory,-121.767286,38.0778083
11455485,2022-06-14,2022,6,Anabaenopeptins,0,USGS,Lower Sac,NA,-121.767286,38.0778083
11455485,2022-06-14,2022,6,Anatoxins,0,USGS,Lower Sac,No Advisory,-121.767286,38.0778083
11455485,2022-06-14,2022,6,Cylindrospermopsins,0,USGS,Lower Sac,NA,-121.767286,38.0778083
11455485,2022-06-14,2022,6,Microcystins/Nodularins,0,USGS,Lower Sac,No Advisory,-121.767286,38.0778083
11455485,2022-06-29,2022,6,Anabaenopeptins,0,USGS,Lower Sac,NA,-121.767286,38.0778083
11455485,2022-06-29,2022,6,Anatoxins,0,USGS,Lower Sac,No Advisory,-121.767286,38.0778083
11455485,2022-06-29,2022,6,Cylindrospermopsins,0,USGS,Lower Sac,NA,-121.767286,38.0778083
11455485,2022-06-29,2022,6,Microcystins/Nodularins,0,USGS,Lower Sac,No Advisory,-121.767286,38.0778083
11455485,2022-07-12,2022,7,Anabaenopeptins,0,USGS,Lower Sac,NA,-121.767286,38.0778083
11455485,2022-07-12,2022,7,Anatoxins,0,USGS,Lower Sac,No Advisory,-121.767286,38.0778083
11455485,2022-07-12,2022,7,Cylindrospermopsins,0,USGS,Lower Sac,NA,-121.767286,38.0778083
11455485,2022-07-12,2022,7,Microcystins/Nodularins,0,USGS,Lower Sac,No Advisory,-121.767286,38.0778083
11455485,2022-07-20,2022,7,Anabaenopeptins,0,USGS,Lower Sac,NA,-121.767286,38.0778083
11455485,2022-07-20,2022,7,Anatoxins,0,USGS,Lower Sac,No Advisory,-121.767286,38.0778083
11455485,2022-07-20,2022,7,Cylindrospermopsins,0,USGS,Lower Sac,NA,-121.767286,38.0778083
11455485,2022-07-20,2022,7,Microcystins/Nodularins,0,USGS,Lower Sac,No Advisory,-121.767286,38.0778083
11455485,2022-07-27,2022,7,Anabaenopeptins,0,USGS,Lower Sac,NA,-121.767286,38.0778083
11455485,2022-07-27,2022,7,Anatoxins,0,USGS,Lower Sac,No Advisory,-121.767286,38.0778083
11455485,2022-07-27,2022,7,Cylindrospermopsins,0,USGS,Lower Sac,NA,-121.767286,38.0778083
11455485,2022-07-27,2022,7,Microcystins/Nodularins,0.01,USGS,Lower Sac,No Advisory,-121.767286,38.0778083
11455485,2022-08-11,2022,8,Anabaenopeptins,0.02,USGS,Lower Sac,NA,-121.767286,38.0778083
11455485,2022-08-11,2022,8,Anatoxins,0,USGS,Lower Sac,No Advisory,-121.767286,38.0778083
11455485,2022-08-11,2022,8,Cylindrospermopsins,0,USGS,Lower Sac,NA,-121.767286,38.0778083
11455485,2022-08-11,2022,8,Microcystins/Nodularins,0.02,USGS,Lower Sac,No Advisory,-121.767286,38.0778083
11455485,2022-08-11,2022,8,Saxitoxin,0,USGS,Lower Sac,NA,-121.767286,38.0778083
11455485,2022-08-24,2022,8,Anabaenopeptins,0,USGS,Lower Sac,NA,-121.767286,38.0778083
11455485,2022-08-24,2022,8,Anatoxins,0,USGS,Lower Sac,No Advisory,-121.767286,38.0778083
11455485,2022-08-24,2022,8,Cylindrospermopsins,0,USGS,Lower Sac,NA,-121.767286,38.0778083
11455485,2022-08-24,2022,8,Microcystins/Nodularins,0,USGS,Lower Sac,No Advisory,-121.767286,38.0778083
11455485,2022-08-24,2022,8,Saxitoxin,0,USGS,Lower Sac,NA,-121.767286,38.0778083
11455485,2022-09-07,2022,9,Anabaenopeptins,0,USGS,Lower Sac,NA,-121.767286,38.0778083
11455485,2022-09-07,2022,9,Anatoxins,0,USGS,Lower Sac,No Advisory,-121.767286,38.0778083
11455485,2022-09-07,2022,9,Cylindrospermopsins,0,USGS,Lower Sac,NA,-121.767286,38.0778083
11455485,2022-09-07,2022,9,Microcystins/Nodularins,0,USGS,Lower Sac,No Advisory,-121.767286,38.0778083
11455485,2022-09-07,2022,9,Saxitoxin,0,USGS,Lower Sac,NA,-121.767286,38.0778083
11455485,2022-09-22,2022,9,Anabaenopeptins,0,USGS,Lower Sac,NA,-121.767286,38.0778083
11455485,2022-09-22,2022,9,Anatoxins,0,USGS,Lower Sac,No Advisory,-121.767286,38.0778083
11455485,2022-09-22,2022,9,Cylindrospermopsins,0,USGS,Lower Sac,NA,-121.767286,38.0778083
11455485,2022-09-22,2022,9,Microcystins/Nodularins,0,USGS,Lower Sac,No Advisory,-121.767286,38.0778083
11455485,2022-09-22,2022,9,Saxitoxin,0,USGS,Lower Sac,NA,-121.767286,38.0778083
11455485,2022-10-04,2022,10,Anabaenopeptins,0,USGS,Lower Sac,NA,-121.767286,38.0778083
11455485,2022-10-04,2022,10,Anatoxins,0,USGS,Lower Sac,No Advisory,-121.767286,38.0778083
11455485,2022-10-04,2022,10,Cylindrospermopsins,0,USGS,Lower Sac,NA,-121.767286,38.0778083
11455485,2022-10-04,2022,10,Microcystins/Nodularins,0,USGS,Lower Sac,No Advisory,-121.767286,38.0778083
11455485,2022-10-04,2022,10,Saxitoxin,0,USGS,Lower Sac,NA,-121.767286,38.0778083
11455485,2022-10-19,2022,10,Anabaenopeptins,0,USGS,Lower Sac,NA,-121.767286,38.0778083
11455485,2022-10-19,2022,10,Anatoxins,0,USGS,Lower Sac,No Advisory,-121.767286,38.0778083
11455485,2022-10-19,2022,10,Cylindrospermopsins,0,USGS,Lower Sac,NA,-121.767286,38.0778083
11455485,2022-10-19,2022,10,Microcystins/Nodularins,0,USGS,Lower Sac,No Advisory,-121.767286,38.0778083
11455485,2022-10-19,2022,10,Saxitoxin,0,USGS,Lower Sac,NA,-121.767286,38.0778083
11455485,2022-11-01,2022,11,Anabaenopeptins,0,USGS,Lower Sac,NA,-121.767286,38.0778083
11455485,2022-11-01,2022,11,Anatoxins,0,USGS,Lower Sac,No Advisory,-121.767286,38.0778083
11455485,2022-11-01,2022,11,Cylindrospermopsins,0,USGS,Lower Sac,NA,-121.767286,38.0778083
11455485,2022-11-01,2022,11,Microcystins/Nodularins,0,USGS,Lower Sac,No Advisory,-121.767286,38.0778083
11455485,2022-11-01,2022,11,Saxitoxin,0,USGS,Lower Sac,NA,-121.767286,38.0778083
11455485,2022-12-06,2022,12,Anabaenopeptins,0,USGS,Lower Sac,NA,-121.767286,38.0778083
11455485,2022-12-06,2022,12,Anatoxins,0,USGS,Lower Sac,No Advisory,-121.767286,38.0778083
11455485,2022-12-06,2022,12,Cylindrospermopsins,0,USGS,Lower Sac,NA,-121.767286,38.0778083
11455485,2022-12-06,2022,12,Microcystins/Nodularins,0,USGS,Lower Sac,No Advisory,-121.767286,38.0778083
11455485,2022-12-06,2022,12,Saxitoxin,0,USGS,Lower Sac,NA,-121.767286,38.0778083
11311300,2022-05-17,2022,5,Anabaenopeptins,0,USGS,South Delta,NA,-121.4538889,37.9925
11311300,2022-05-17,2022,5,Anatoxins,0,USGS,South Delta,No Advisory,-121.4538889,37.9925
11311300,2022-05-17,2022,5,Cylindrospermopsins,0,USGS,South Delta,NA,-121.4538889,37.9925
11311300,2022-05-17,2022,5,Microcystins/Nodularins,0,USGS,South Delta,No Advisory,-121.4538889,37.9925
11311300,2022-07-20,2022,7,Anabaenopeptins,0,USGS,South Delta,NA,-121.4538889,37.9925
11311300,2022-07-20,2022,7,Anatoxins,0,USGS,South Delta,No Advisory,-121.4538889,37.9925
11311300,2022-07-20,2022,7,Cylindrospermopsins,0,USGS,South Delta,NA,-121.4538889,37.9925
11311300,2022-07-20,2022,7,Microcystins/Nodularins,0.03,USGS,South Delta,No Advisory,-121.4538889,37.9925
11311300,2022-10-17,2022,10,Anabaenopeptins,0,USGS,South Delta,NA,-121.4538889,37.9925
11311300,2022-10-17,2022,10,Anatoxins,0,USGS,South Delta,No Advisory,-121.4538889,37.9925
11311300,2022-10-17,2022,10,Cylindrospermopsins,0,USGS,South Delta,NA,-121.4538889,37.9925
11311300,2022-10-17,2022,10,Microcystins/Nodularins,0,USGS,South Delta,No Advisory,-121.4538889,37.9925
11311300,2022-10-17,2022,10,Saxitoxin,0,USGS,South Delta,NA,-121.4538889,37.9925
11447890,2022-05-19,2022,5,Anabaenopeptins,0,USGS,Upper Sac,NA,-121.5182865,38.25769218
11447890,2022-05-19,2022,5,Anatoxins,0,USGS,Upper Sac,No Advisory,-121.5182865,38.25769218
11447890,2022-05-19,2022,5,Cylindrospermopsins,0,USGS,Upper Sac,NA,-121.5182865,38.25769218
11447890,2022-05-19,2022,5,Microcystins/Nodularins,0,USGS,Upper Sac,No Advisory,-121.5182865,38.25769218
11447890,2022-07-21,2022,7,Anabaenopeptins,0,USGS,Upper Sac,NA,-121.5182865,38.25769218
11447890,2022-07-21,2022,7,Anatoxins,0,USGS,Upper Sac,No Advisory,-121.5182865,38.25769218
11447890,2022-07-21,2022,7,Cylindrospermopsins,0,USGS,Upper Sac,NA,-121.5182865,38.25769218
11447890,2022-07-21,2022,7,Microcystins/Nodularins,0,USGS,Upper Sac,No Advisory,-121.5182865,38.25769218
11447890,2022-07-21,2022,7,Anabaenopeptins,0,USGS,Upper Sac,NA,-121.5182865,38.25769218
11447890,2022-07-21,2022,7,Anatoxins,0,USGS,Upper Sac,No Advisory,-121.5182865,38.25769218
11447890,2022-07-21,2022,7,Cylindrospermopsins,0,USGS,Upper Sac,NA,-121.5182865,38.25769218
11447890,2022-07-21,2022,7,Microcystins/Nodularins,0,USGS,Upper Sac,No Advisory,-121.5182865,38.25769218
11447890,2022-10-20,2022,10,Anabaenopeptins,0,USGS,Upper Sac,NA,-121.5182865,38.25769218
11447890,2022-10-20,2022,10,Anatoxins,0,USGS,Upper Sac,No Advisory,-121.5182865,38.25769218
11447890,2022-10-20,2022,10,Cylindrospermopsins,0,USGS,Upper Sac,NA,-121.5182865,38.25769218
11447890,2022-10-20,2022,10,Microcystins/Nodularins,0,USGS,Upper Sac,No Advisory,-121.5182865,38.25769218
11447890,2022-10-20,2022,10,Saxitoxin,0,USGS,Upper Sac,NA,-121.5182865,38.25769218
11447890,2022-10-20,2022,10,Anabaenopeptins,0,USGS,Upper Sac,NA,-121.5182865,38.25769218
11447890,2022-10-20,2022,10,Anatoxins,0,USGS,Upper Sac,No Advisory,-121.5182865,38.25769218
11447890,2022-10-20,2022,10,Cylindrospermopsins,0,USGS,Upper Sac,NA,-121.5182865,38.25769218
11447890,2022-10-20,2022,10,Microcystins/Nodularins,0,USGS,Upper Sac,No Advisory,-121.5182865,38.25769218
11447890,2022-10-20,2022,10,Saxitoxin,0,USGS,Upper Sac,NA,-121.5182865,38.25769218
381330121332401,2022-05-19,2022,5,Anabaenopeptins,0,USGS,Upper Sac,NA,-121.556725,38.22488056
381330121332401,2022-05-19,2022,5,Anatoxins,0,USGS,Upper Sac,No Advisory,-121.556725,38.22488056
381330121332401,2022-05-19,2022,5,Cylindrospermopsins,0,USGS,Upper Sac,NA,-121.556725,38.22488056
381330121332401,2022-05-19,2022,5,Microcystins/Nodularins,0,USGS,Upper Sac,No Advisory,-121.556725,38.22488056
381330121332401,2022-05-19,2022,5,Anabaenopeptins,0,USGS,Upper Sac,NA,-121.556725,38.22488056
381330121332401,2022-05-19,2022,5,Anatoxins,0,USGS,Upper Sac,No Advisory,-121.556725,38.22488056
381330121332401,2022-05-19,2022,5,Cylindrospermopsins,0,USGS,Upper Sac,NA,-121.556725,38.22488056
381330121332401,2022-05-19,2022,5,Microcystins/Nodularins,0,USGS,Upper Sac,No Advisory,-121.556725,38.22488056
381330121332401,2022-07-21,2022,7,Anabaenopeptins,0,USGS,Upper Sac,NA,-121.556725,38.22488056
381330121332401,2022-07-21,2022,7,Anatoxins,0,USGS,Upper Sac,No Advisory,-121.556725,38.22488056
381330121332401,2022-07-21,2022,7,Cylindrospermopsins,0,USGS,Upper Sac,NA,-121.556725,38.22488056
381330121332401,2022-07-21,2022,7,Microcystins/Nodularins,0,USGS,Upper Sac,No Advisory,-121.556725,38.22488056
381330121332401,2022-10-18,2022,10,Anabaenopeptins,1.15,USGS,Upper Sac,NA,-121.556725,38.22488056
381330121332401,2022-10-18,2022,10,Anatoxins,0,USGS,Upper Sac,No Advisory,-121.556725,38.22488056
381330121332401,2022-10-18,2022,10,Cylindrospermopsins,0,USGS,Upper Sac,NA,-121.556725,38.22488056
381330121332401,2022-10-18,2022,10,Microcystins/Nodularins,0,USGS,Upper Sac,No Advisory,-121.556725,38.22488056
381330121332401,2022-10-18,2022,10,Saxitoxin,0,USGS,Upper Sac,NA,-121.556725,38.22488056
381330121332401,2022-10-20,2022,10,Anabaenopeptins,0,USGS,Upper Sac,NA,-121.556725,38.22488056
381330121332401,2022-10-20,2022,10,Anatoxins,0,USGS,Upper Sac,No Advisory,-121.556725,38.22488056
381330121332401,2022-10-20,2022,10,Cylindrospermopsins,0,USGS,Upper Sac,NA,-121.556725,38.22488056
381330121332401,2022-10-20,2022,10,Microcystins/Nodularins,0,USGS,Upper Sac,No Advisory,-121.556725,38.22488056
381330121332401,2022-10-20,2022,10,Saxitoxin,0,USGS,Upper Sac,NA,-121.556725,38.22488056
