agency_cd,site_no,date_time,wtemp_inst,wtemp_inst_cd,spec_cond_inst,spec_cond_inst_cd,ts213_ysi_exo_turb_inst,ts213_ysi_exo_turb_inst_cd,tz_cd
USGS,11313433,2022-02-11T10:45:00Z,11.1,P,396,P,7.1,P,Etc/GMT+8
USGS,11313433,2022-02-11T11:00:00Z,11.1,P,395,P,7.2,P,Etc/GMT+8
USGS,11313433,2022-02-11T11:15:00Z,11.1,P,394,P,7.2,P,Etc/GMT+8
USGS,11313433,2022-02-11T11:30:00Z,11.1,P,394,P,6.4,P,Etc/GMT+8
USGS,11313433,2022-02-11T11:45:00Z,11.1,P,393,P,7.1,P,Etc/GMT+8
USGS,11313433,2022-02-11T12:00:00Z,11.1,P,394,P,6.8,P,Etc/GMT+8
USGS,11313433,2022-02-11T12:15:00Z,11.1,P,395,P,7,P,Etc/GMT+8
USGS,11313433,2022-02-11T12:30:00Z,11.1,P,397,P,6.7,P,Etc/GMT+8
USGS,11313433,2022-02-11T12:45:00Z,11.1,P,397,P,6.7,P,Etc/GMT+8
USGS,11313433,2022-02-11T13:00:00Z,11.1,P,399,P,6.6,P,Etc/GMT+8
USGS,11313433,2022-02-11T13:15:00Z,11.1,P,403,P,6.5,P,Etc/GMT+8
USGS,11313433,2022-02-11T13:30:00Z,11.1,P,405,P,6.4,P,Etc/GMT+8
USGS,11313433,2022-02-11T13:45:00Z,11,P,406,P,6.4,P,Etc/GMT+8
USGS,11313433,2022-02-11T14:00:00Z,11,P,408,P,6,P,Etc/GMT+8
USGS,11313433,2022-02-11T14:15:00Z,11,P,409,P,5.9,P,Etc/GMT+8
USGS,11313433,2022-02-11T14:30:00Z,11,P,410,P,5.7,P,Etc/GMT+8
USGS,11313433,2022-02-11T14:45:00Z,11,P,411,P,5.6,P,Etc/GMT+8
USGS,11313433,2022-02-11T15:00:00Z,11,P,411,P,5.3,P,Etc/GMT+8
USGS,11313433,2022-02-11T15:15:00Z,11,P,411,P,5.5,P,Etc/GMT+8
USGS,11313433,2022-02-11T15:30:00Z,11,P,411,P,5.5,P,Etc/GMT+8
USGS,11313433,2022-02-11T15:45:00Z,11,P,409,P,5.8,P,Etc/GMT+8
USGS,11313433,2022-02-11T16:00:00Z,11,P,407,P,6,P,Etc/GMT+8
USGS,11313433,2022-02-11T16:15:00Z,11,P,403,P,6.2,P,Etc/GMT+8
USGS,11313433,2022-02-11T16:30:00Z,11,P,396,P,6.5,P,Etc/GMT+8
USGS,11313433,2022-02-11T16:45:00Z,11,P,392,P,6.4,P,Etc/GMT+8
USGS,11313433,2022-02-11T17:00:00Z,11,P,390,P,7,P,Etc/GMT+8
USGS,11313433,2022-02-11T17:15:00Z,11,P,388,P,6.7,P,Etc/GMT+8
USGS,11313433,2022-02-11T17:30:00Z,11,P,384,P,6.8,P,Etc/GMT+8
USGS,11313433,2022-02-11T17:45:00Z,11,P,378,P,6.8,P,Etc/GMT+8
USGS,11313433,2022-02-11T18:00:00Z,11,P,373,P,6.8,P,Etc/GMT+8
USGS,11313433,2022-02-11T18:15:00Z,11,P,369,P,7.2,P,Etc/GMT+8
USGS,11313433,2022-02-11T18:30:00Z,11,P,366,P,7.4,P,Etc/GMT+8
USGS,11313433,2022-02-11T18:45:00Z,11,P,362,P,7.4,P,Etc/GMT+8
USGS,11313433,2022-02-11T19:00:00Z,11,P,360,P,7.6,P,Etc/GMT+8
USGS,11313433,2022-02-11T19:15:00Z,11,P,359,P,7.4,P,Etc/GMT+8
USGS,11313433,2022-02-11T19:30:00Z,11.1,P,358,P,7.5,P,Etc/GMT+8
USGS,11313433,2022-02-11T19:45:00Z,11.1,P,358,P,7.5,P,Etc/GMT+8
USGS,11313433,2022-02-11T20:00:00Z,11.1,P,357,P,7.4,P,Etc/GMT+8
USGS,11313433,2022-02-11T20:15:00Z,11.1,P,357,P,7.5,P,Etc/GMT+8
USGS,11313433,2022-02-11T20:30:00Z,11.2,P,357,P,7.7,P,Etc/GMT+8
USGS,11313433,2022-02-11T20:45:00Z,11.2,P,357,P,7.1,P,Etc/GMT+8
USGS,11313433,2022-02-11T21:00:00Z,11.2,P,357,P,7.8,P,Etc/GMT+8
USGS,11313433,2022-02-11T21:15:00Z,11.2,P,357,P,7.4,P,Etc/GMT+8
USGS,11313433,2022-02-11T21:30:00Z,11.2,P,357,P,7,P,Etc/GMT+8
USGS,11313433,2022-02-11T21:45:00Z,11.3,P,358,P,6.9,P,Etc/GMT+8
USGS,11313433,2022-02-11T22:00:00Z,11.4,P,359,P,7.1,P,Etc/GMT+8
USGS,11313433,2022-02-11T22:15:00Z,11.4,P,360,P,7.2,P,Etc/GMT+8
USGS,11313433,2022-02-11T22:30:00Z,11.4,P,362,P,7.1,P,Etc/GMT+8
USGS,11313433,2022-02-11T22:45:00Z,11.5,P,365,P,7.1,P,Etc/GMT+8
USGS,11313433,2022-02-11T23:00:00Z,11.5,P,377,P,7,P,Etc/GMT+8
USGS,11313433,2022-02-11T23:15:00Z,11.6,P,384,P,7.1,P,Etc/GMT+8
USGS,11313433,2022-02-11T23:30:00Z,11.6,P,387,P,6.9,P,Etc/GMT+8
USGS,11313433,2022-02-11T23:45:00Z,11.6,P,389,P,6.9,P,Etc/GMT+8
USGS,11313433,2022-02-12T00:00:00Z,11.7,P,390,P,7.4,P,Etc/GMT+8
USGS,11313433,2022-02-12T00:15:00Z,11.7,P,393,P,7.1,P,Etc/GMT+8
USGS,11313433,2022-02-12T00:30:00Z,11.7,P,394,P,7.1,P,Etc/GMT+8
USGS,11313433,2022-02-12T00:45:00Z,11.7,P,396,P,6.9,P,Etc/GMT+8
USGS,11313433,2022-02-12T01:00:00Z,11.7,P,398,P,6.9,P,Etc/GMT+8
USGS,11313433,2022-02-12T01:15:00Z,11.7,P,400,P,7,P,Etc/GMT+8
USGS,11313433,2022-02-12T01:30:00Z,11.7,P,402,P,6.6,P,Etc/GMT+8
USGS,11313433,2022-02-12T01:45:00Z,11.6,P,403,P,6.7,P,Etc/GMT+8
USGS,11313433,2022-02-12T02:00:00Z,11.6,P,403,P,6.7,P,Etc/GMT+8
USGS,11313433,2022-02-12T02:15:00Z,11.6,P,404,P,6.8,P,Etc/GMT+8
USGS,11313433,2022-02-12T02:30:00Z,11.6,P,404,P,6.5,P,Etc/GMT+8
USGS,11313433,2022-02-12T02:45:00Z,11.6,P,404,P,6.5,P,Etc/GMT+8
USGS,11313433,2022-02-12T03:00:00Z,11.5,P,405,P,9.3,P,Etc/GMT+8
USGS,11313433,2022-02-12T03:15:00Z,11.5,P,404,P,6.5,P,Etc/GMT+8
USGS,11313433,2022-02-12T03:30:00Z,11.5,P,404,P,6.3,P,Etc/GMT+8
USGS,11313433,2022-02-12T03:45:00Z,11.5,P,404,P,6.2,P,Etc/GMT+8
USGS,11313433,2022-02-12T04:00:00Z,11.5,P,404,P,5.9,P,Etc/GMT+8
USGS,11313433,2022-02-12T04:15:00Z,11.5,P,402,P,5.9,P,Etc/GMT+8
USGS,11313433,2022-02-12T04:30:00Z,11.5,P,402,P,6.1,P,Etc/GMT+8
USGS,11313433,2022-02-12T04:45:00Z,11.5,P,400,P,5.7,P,Etc/GMT+8
USGS,11313433,2022-02-12T05:00:00Z,11.5,P,400,P,5.3,P,Etc/GMT+8
USGS,11313433,2022-02-12T05:15:00Z,11.5,P,399,P,5.3,P,Etc/GMT+8
USGS,11313433,2022-02-12T05:30:00Z,11.5,P,396,P,4.8,P,Etc/GMT+8
USGS,11313433,2022-02-12T05:45:00Z,11.5,P,398,P,4.2,P,Etc/GMT+8
USGS,11313433,2022-02-12T06:00:00Z,11.5,P,392,P,4.5,P,Etc/GMT+8
USGS,11313433,2022-02-12T06:15:00Z,11.5,P,393,P,4.7,P,Etc/GMT+8
USGS,11313433,2022-02-12T06:30:00Z,11.5,P,396,P,5.1,P,Etc/GMT+8
USGS,11313433,2022-02-12T06:45:00Z,11.5,P,399,P,5.6,P,Etc/GMT+8
USGS,11313433,2022-02-12T07:00:00Z,11.5,P,402,P,5.9,P,Etc/GMT+8
USGS,11313433,2022-02-12T07:15:00Z,11.5,P,405,P,5.7,P,Etc/GMT+8
USGS,11313433,2022-02-12T07:30:00Z,11.5,P,405,P,6.5,P,Etc/GMT+8
USGS,11313433,2022-02-12T07:45:00Z,11.5,P,407,P,6.5,P,Etc/GMT+8
USGS,11313433,2022-02-12T08:00:00Z,11.5,P,408,P,6.8,P,Etc/GMT+8
USGS,11313433,2022-02-12T08:15:00Z,11.4,P,409,P,6.6,P,Etc/GMT+8
USGS,11313433,2022-02-12T08:30:00Z,11.4,P,410,P,6.5,P,Etc/GMT+8
USGS,11313433,2022-02-12T08:45:00Z,11.4,P,410,P,6.4,P,Etc/GMT+8
USGS,11313433,2022-02-12T09:00:00Z,11.4,P,410,P,6.6,P,Etc/GMT+8
USGS,11313433,2022-02-12T09:15:00Z,11.4,P,411,P,6.4,P,Etc/GMT+8
USGS,11313433,2022-02-12T09:30:00Z,11.4,P,409,P,6.6,P,Etc/GMT+8
USGS,11313433,2022-02-12T09:45:00Z,11.4,P,408,P,6.7,P,Etc/GMT+8
USGS,11313433,2022-02-12T10:00:00Z,11.4,P,406,P,6.8,P,Etc/GMT+8
USGS,11313433,2022-02-12T10:15:00Z,11.4,P,404,P,6.8,P,Etc/GMT+8
USGS,11313433,2022-02-12T10:30:00Z,11.4,P,400,P,6.9,P,Etc/GMT+8
USGS,11313433,2022-02-12T10:45:00Z,11.4,P,396,P,6.9,P,Etc/GMT+8
USGS,11313433,2022-02-12T11:00:00Z,11.4,P,394,P,7.3,P,Etc/GMT+8
USGS,11313433,2022-02-12T11:15:00Z,11.4,P,392,P,6.6,P,Etc/GMT+8
USGS,11313433,2022-02-12T11:30:00Z,11.3,P,389,P,7.1,P,Etc/GMT+8
USGS,11313433,2022-02-12T11:45:00Z,11.3,P,387,P,6.5,P,Etc/GMT+8
USGS,11313433,2022-02-12T12:00:00Z,11.3,P,385,P,6.2,P,Etc/GMT+8
USGS,11313433,2022-02-12T12:15:00Z,11.3,P,385,P,6.7,P,Etc/GMT+8
USGS,11313433,2022-02-12T12:30:00Z,11.3,P,385,P,6.5,P,Etc/GMT+8
USGS,11313433,2022-02-12T12:45:00Z,11.3,P,387,P,6.3,P,Etc/GMT+8
USGS,11313433,2022-02-12T13:00:00Z,11.3,P,389,P,6.3,P,Etc/GMT+8
USGS,11313433,2022-02-12T13:15:00Z,11.3,P,391,P,5.9,P,Etc/GMT+8
USGS,11313433,2022-02-12T13:30:00Z,11.3,P,393,P,6.2,P,Etc/GMT+8
USGS,11313433,2022-02-12T13:45:00Z,11.3,P,396,P,6.1,P,Etc/GMT+8
USGS,11313433,2022-02-12T14:00:00Z,11.3,P,398,P,5.9,P,Etc/GMT+8
USGS,11313433,2022-02-12T14:15:00Z,11.3,P,400,P,5.9,P,Etc/GMT+8
USGS,11313433,2022-02-12T14:30:00Z,11.3,P,403,P,6,P,Etc/GMT+8
USGS,11313433,2022-02-12T14:45:00Z,11.3,P,405,P,5.8,P,Etc/GMT+8
USGS,11313433,2022-02-12T15:00:00Z,11.3,P,406,P,5.6,P,Etc/GMT+8
USGS,11313433,2022-02-12T15:15:00Z,11.3,P,407,P,5.4,P,Etc/GMT+8
USGS,11313433,2022-02-12T15:30:00Z,11.2,P,408,P,5.1,P,Etc/GMT+8
USGS,11313433,2022-02-12T15:45:00Z,11.2,P,408,P,4.9,P,Etc/GMT+8
USGS,11313433,2022-02-12T16:00:00Z,11.2,P,408,P,5.1,P,Etc/GMT+8
USGS,11313433,2022-02-12T16:15:00Z,11.2,P,408,P,4.8,P,Etc/GMT+8
USGS,11313433,2022-02-12T16:30:00Z,11.2,P,408,P,4.9,P,Etc/GMT+8
USGS,11313433,2022-02-12T16:45:00Z,11.3,P,408,P,5.2,P,Etc/GMT+8
USGS,11313433,2022-02-12T17:00:00Z,11.3,P,406,P,5.5,P,Etc/GMT+8
USGS,11313433,2022-02-12T17:15:00Z,11.3,P,404,P,5.7,P,Etc/GMT+8
USGS,11313433,2022-02-12T17:30:00Z,11.3,P,395,P,6.1,P,Etc/GMT+8
USGS,11313433,2022-02-12T17:45:00Z,11.3,P,394,P,6.2,P,Etc/GMT+8
USGS,11313433,2022-02-12T18:00:00Z,11.3,P,392,P,6.8,P,Etc/GMT+8
USGS,11313433,2022-02-12T18:15:00Z,11.3,P,390,P,6.5,P,Etc/GMT+8
USGS,11313433,2022-02-12T18:30:00Z,11.3,P,385,P,6.7,P,Etc/GMT+8
USGS,11313433,2022-02-12T18:45:00Z,11.3,P,379,P,6.7,P,Etc/GMT+8
USGS,11313433,2022-02-12T19:00:00Z,11.4,P,373,P,6.8,P,Etc/GMT+8
USGS,11313433,2022-02-12T19:15:00Z,11.4,P,371,P,7.6,P,Etc/GMT+8
USGS,11313433,2022-02-12T19:30:00Z,11.4,P,368,P,7.6,P,Etc/GMT+8
USGS,11313433,2022-02-12T19:45:00Z,11.4,P,364,P,7.6,P,Etc/GMT+8
USGS,11313433,2022-02-12T20:00:00Z,11.4,P,363,P,7.1,P,Etc/GMT+8
USGS,11313433,2022-02-12T20:15:00Z,11.4,P,360,P,9.5,P,Etc/GMT+8
USGS,11313433,2022-02-12T20:30:00Z,11.5,P,357,P,6.8,P,Etc/GMT+8
USGS,11313433,2022-02-12T20:45:00Z,11.5,P,355,P,6.6,P,Etc/GMT+8
USGS,11313433,2022-02-12T21:00:00Z,11.5,P,354,P,6.3,P,Etc/GMT+8
USGS,11313433,2022-02-12T21:15:00Z,11.6,P,353,P,6.1,P,Etc/GMT+8
USGS,11313433,2022-02-12T21:30:00Z,11.6,P,352,P,6.2,P,Etc/GMT+8
USGS,11313433,2022-02-12T21:45:00Z,11.6,P,353,P,6.1,P,Etc/GMT+8
USGS,11313433,2022-02-12T22:00:00Z,11.7,P,352,P,6.4,P,Etc/GMT+8
USGS,11313433,2022-02-12T22:15:00Z,11.6,P,353,P,6.3,P,Etc/GMT+8
USGS,11313433,2022-02-12T22:30:00Z,11.7,P,355,P,6.2,P,Etc/GMT+8
USGS,11313433,2022-02-12T22:45:00Z,11.7,P,357,P,6.5,P,Etc/GMT+8
USGS,11313433,2022-02-12T23:00:00Z,11.8,P,358,P,6.7,P,Etc/GMT+8
USGS,11313433,2022-02-12T23:15:00Z,11.8,P,361,P,6.9,P,Etc/GMT+8
USGS,11313433,2022-02-12T23:30:00Z,11.8,P,365,P,7.2,P,Etc/GMT+8
USGS,11313433,2022-02-12T23:45:00Z,11.9,P,372,P,7.1,P,Etc/GMT+8
USGS,11313433,2022-02-13T00:00:00Z,11.9,P,380,P,6.9,P,Etc/GMT+8
USGS,11313433,2022-02-13T00:15:00Z,11.9,P,384,P,6.7,P,Etc/GMT+8
USGS,11313433,2022-02-13T00:30:00Z,12,P,386,P,6.8,P,Etc/GMT+8
USGS,11313433,2022-02-13T00:45:00Z,12,P,388,P,6.9,P,Etc/GMT+8
USGS,11313433,2022-02-13T01:00:00Z,12,P,390,P,7,P,Etc/GMT+8
USGS,11313433,2022-02-13T01:15:00Z,12,P,392,P,6.9,P,Etc/GMT+8
USGS,11313433,2022-02-13T01:30:00Z,12,P,393,P,7.4,P,Etc/GMT+8
USGS,11313433,2022-02-13T01:45:00Z,12,P,396,P,7,P,Etc/GMT+8
USGS,11313433,2022-02-13T02:00:00Z,12,P,397,P,7.3,P,Etc/GMT+8
USGS,11313433,2022-02-13T02:15:00Z,11.9,P,399,P,7.1,P,Etc/GMT+8
USGS,11313433,2022-02-13T02:30:00Z,11.9,P,399,P,7.1,P,Etc/GMT+8
USGS,11313433,2022-02-13T02:45:00Z,11.9,P,401,P,6.7,P,Etc/GMT+8
USGS,11313433,2022-02-13T03:00:00Z,11.9,P,401,P,6.6,P,Etc/GMT+8
USGS,11313433,2022-02-13T03:15:00Z,11.9,P,401,P,6.5,P,Etc/GMT+8
USGS,11313433,2022-02-13T03:30:00Z,11.9,P,402,P,6.3,P,Etc/GMT+8
USGS,11313433,2022-02-13T03:45:00Z,11.8,P,402,P,6,P,Etc/GMT+8
USGS,11313433,2022-02-13T04:00:00Z,11.8,P,402,P,5.9,P,Etc/GMT+8
USGS,11313433,2022-02-13T04:15:00Z,11.8,P,402,P,5.7,P,Etc/GMT+8
USGS,11313433,2022-02-13T04:30:00Z,11.8,P,401,P,5.6,P,Etc/GMT+8
USGS,11313433,2022-02-13T04:45:00Z,11.8,P,401,P,5.7,P,Etc/GMT+8
USGS,11313433,2022-02-13T05:00:00Z,11.8,P,400,P,5.6,P,Etc/GMT+8
USGS,11313433,2022-02-13T05:15:00Z,11.8,P,400,P,5.6,P,Etc/GMT+8
USGS,11313433,2022-02-13T05:30:00Z,11.8,P,398,P,5.3,P,Etc/GMT+8
USGS,11313433,2022-02-13T05:45:00Z,11.8,P,397,P,5,P,Etc/GMT+8
USGS,11313433,2022-02-13T06:00:00Z,11.8,P,397,P,4.9,P,Etc/GMT+8
USGS,11313433,2022-02-13T06:15:00Z,11.8,P,395,P,4.7,P,Etc/GMT+8
USGS,11313433,2022-02-13T06:30:00Z,11.8,P,393,P,4.3,P,Etc/GMT+8
USGS,11313433,2022-02-13T06:45:00Z,11.9,P,389,P,4.2,P,Etc/GMT+8
USGS,11313433,2022-02-13T07:00:00Z,11.9,P,391,P,4.7,P,Etc/GMT+8
USGS,11313433,2022-02-13T07:15:00Z,11.8,P,394,P,4.8,P,Etc/GMT+8
USGS,11313433,2022-02-13T07:30:00Z,11.8,P,398,P,5.2,P,Etc/GMT+8
USGS,11313433,2022-02-13T07:45:00Z,11.8,P,403,P,5.4,P,Etc/GMT+8
USGS,11313433,2022-02-13T08:00:00Z,11.8,P,404,P,5.6,P,Etc/GMT+8
USGS,11313433,2022-02-13T08:15:00Z,11.8,P,406,P,6,P,Etc/GMT+8
USGS,11313433,2022-02-13T08:30:00Z,11.8,P,407,P,6.1,P,Etc/GMT+8
USGS,11313433,2022-02-13T08:45:00Z,11.8,P,409,P,6.2,P,Etc/GMT+8
USGS,11313433,2022-02-13T09:00:00Z,11.7,P,410,P,6,P,Etc/GMT+8
USGS,11313433,2022-02-13T09:15:00Z,11.7,P,410,P,6,P,Etc/GMT+8
USGS,11313433,2022-02-13T09:30:00Z,11.7,P,410,P,5.9,P,Etc/GMT+8
USGS,11313433,2022-02-13T09:45:00Z,11.7,P,409,P,6.1,P,Etc/GMT+8
USGS,11313433,2022-02-13T10:00:00Z,11.7,P,409,P,6.2,P,Etc/GMT+8
USGS,11313433,2022-02-13T10:15:00Z,11.7,P,407,P,6.1,P,Etc/GMT+8
USGS,11313433,2022-02-13T10:30:00Z,11.7,P,405,P,6.5,P,Etc/GMT+8
USGS,11313433,2022-02-13T10:45:00Z,11.7,P,402,P,6.7,P,Etc/GMT+8
USGS,11313433,2022-02-13T11:00:00Z,11.7,P,399,P,6.8,P,Etc/GMT+8
USGS,11313433,2022-02-13T11:15:00Z,11.7,P,395,P,6.8,P,Etc/GMT+8
USGS,11313433,2022-02-13T11:30:00Z,11.6,P,391,P,6.8,P,Etc/GMT+8
USGS,11313433,2022-02-13T11:45:00Z,11.6,P,388,P,6.4,P,Etc/GMT+8
USGS,11313433,2022-02-13T12:00:00Z,11.6,P,385,P,6.5,P,Etc/GMT+8
USGS,11313433,2022-02-13T12:15:00Z,11.6,P,383,P,6.4,P,Etc/GMT+8
USGS,11313433,2022-02-13T12:30:00Z,11.6,P,382,P,6.1,P,Etc/GMT+8
USGS,11313433,2022-02-13T12:45:00Z,11.6,P,381,P,6.5,P,Etc/GMT+8
USGS,11313433,2022-02-13T13:00:00Z,11.6,P,381,P,6.2,P,Etc/GMT+8
USGS,11313433,2022-02-13T13:15:00Z,11.6,P,382,P,NA,NA,Etc/GMT+8
USGS,11313433,2022-02-13T13:30:00Z,11.6,P,384,P,6,P,Etc/GMT+8
USGS,11313433,2022-02-13T13:45:00Z,11.6,P,387,P,6,P,Etc/GMT+8
USGS,11313433,2022-02-13T14:00:00Z,11.6,P,388,P,6,P,Etc/GMT+8
USGS,11313433,2022-02-13T14:15:00Z,11.6,P,393,P,6,P,Etc/GMT+8
USGS,11313433,2022-02-13T14:30:00Z,11.6,P,396,P,5.9,P,Etc/GMT+8
USGS,11313433,2022-02-13T14:45:00Z,11.6,P,399,P,5.9,P,Etc/GMT+8
USGS,11313433,2022-02-13T15:00:00Z,11.6,P,402,P,5.8,P,Etc/GMT+8
USGS,11313433,2022-02-13T15:15:00Z,11.5,P,403,P,5.7,P,Etc/GMT+8
USGS,11313433,2022-02-13T15:30:00Z,11.5,P,405,P,5.2,P,Etc/GMT+8
USGS,11313433,2022-02-13T15:45:00Z,11.5,P,406,P,5,P,Etc/GMT+8
USGS,11313433,2022-02-13T16:00:00Z,11.5,P,406,P,5,P,Etc/GMT+8
USGS,11313433,2022-02-13T16:15:00Z,11.5,P,407,P,4.8,P,Etc/GMT+8
USGS,11313433,2022-02-13T16:30:00Z,11.5,P,408,P,4.8,P,Etc/GMT+8
USGS,11313433,2022-02-13T16:45:00Z,11.5,P,407,P,4.7,P,Etc/GMT+8
USGS,11313433,2022-02-13T17:00:00Z,11.5,P,407,P,5,P,Etc/GMT+8
USGS,11313433,2022-02-13T17:15:00Z,11.5,P,407,P,4.9,P,Etc/GMT+8
USGS,11313433,2022-02-13T17:30:00Z,11.6,P,408,P,5,P,Etc/GMT+8
USGS,11313433,2022-02-13T17:45:00Z,11.6,P,406,P,5.5,P,Etc/GMT+8
USGS,11313433,2022-02-13T18:00:00Z,11.6,P,401,P,5.8,P,Etc/GMT+8
USGS,11313433,2022-02-13T18:15:00Z,11.6,P,395,P,6.1,P,Etc/GMT+8
USGS,11313433,2022-02-13T18:30:00Z,11.6,P,394,P,6.2,P,Etc/GMT+8
USGS,11313433,2022-02-13T18:45:00Z,11.6,P,391,P,6.3,P,Etc/GMT+8
USGS,11313433,2022-02-13T19:00:00Z,11.7,P,386,P,6.4,P,Etc/GMT+8
USGS,11313433,2022-02-13T19:15:00Z,11.7,P,382,P,6.5,P,Etc/GMT+8
USGS,11313433,2022-02-13T19:30:00Z,11.7,P,378,P,6.7,P,Etc/GMT+8
USGS,11313433,2022-02-13T19:45:00Z,11.7,P,375,P,6.8,P,Etc/GMT+8
USGS,11313433,2022-02-13T20:00:00Z,11.8,P,371,P,7.4,P,Etc/GMT+8
USGS,11313433,2022-02-13T20:15:00Z,11.8,P,367,P,7.2,P,Etc/GMT+8
USGS,11313433,2022-02-13T20:30:00Z,11.8,P,363,P,7,P,Etc/GMT+8
USGS,11313433,2022-02-13T20:45:00Z,11.8,P,359,P,6.7,P,Etc/GMT+8
USGS,11313433,2022-02-13T21:00:00Z,11.8,P,355,P,6.4,P,Etc/GMT+8
USGS,11313433,2022-02-13T21:15:00Z,11.8,P,351,P,6.3,P,Etc/GMT+8
USGS,11313433,2022-02-13T21:30:00Z,11.9,P,349,P,6.4,P,Etc/GMT+8
USGS,11313433,2022-02-13T21:45:00Z,11.9,P,347,P,6.2,P,Etc/GMT+8
USGS,11313433,2022-02-13T22:00:00Z,11.9,P,347,P,6.4,P,Etc/GMT+8
USGS,11313433,2022-02-13T22:15:00Z,12,P,347,P,6.1,P,Etc/GMT+8
USGS,11313433,2022-02-13T22:30:00Z,12,P,347,P,5.8,P,Etc/GMT+8
USGS,11313433,2022-02-13T22:45:00Z,12,P,347,P,6.1,P,Etc/GMT+8
USGS,11313433,2022-02-13T23:00:00Z,12,P,347,P,5.8,P,Etc/GMT+8
USGS,11313433,2022-02-13T23:15:00Z,12.1,P,347,P,5.8,P,Etc/GMT+8
USGS,11313433,2022-02-13T23:30:00Z,12.1,P,349,P,5.8,P,Etc/GMT+8
USGS,11313433,2022-02-13T23:45:00Z,12.1,P,351,P,6,P,Etc/GMT+8
USGS,11313433,2022-02-14T00:00:00Z,12.1,P,354,P,6.2,P,Etc/GMT+8
USGS,11313433,2022-02-14T00:15:00Z,12.2,P,360,P,6.5,P,Etc/GMT+8
USGS,11313433,2022-02-14T00:30:00Z,12.2,P,370,P,6.7,P,Etc/GMT+8
USGS,11313433,2022-02-14T00:45:00Z,12.2,P,377,P,6.5,P,Etc/GMT+8
USGS,11313433,2022-02-14T01:00:00Z,12.2,P,380,P,6.6,P,Etc/GMT+8
USGS,11313433,2022-02-14T01:15:00Z,12.2,P,383,P,6.6,P,Etc/GMT+8
USGS,11313433,2022-02-14T01:30:00Z,12.2,P,385,P,6.5,P,Etc/GMT+8
USGS,11313433,2022-02-14T01:45:00Z,12.3,P,386,P,6.6,P,Etc/GMT+8
USGS,11313433,2022-02-14T02:00:00Z,12.3,P,388,P,6.6,P,Etc/GMT+8
USGS,11313433,2022-02-14T02:15:00Z,12.2,P,391,P,6.6,P,Etc/GMT+8
USGS,11313433,2022-02-14T02:30:00Z,12.2,P,392,P,7,P,Etc/GMT+8
USGS,11313433,2022-02-14T02:45:00Z,12.2,P,394,P,6.7,P,Etc/GMT+8
USGS,11313433,2022-02-14T03:00:00Z,12.2,P,395,P,6.5,P,Etc/GMT+8
USGS,11313433,2022-02-14T03:15:00Z,12.2,P,396,P,6.6,P,Etc/GMT+8
USGS,11313433,2022-02-14T03:30:00Z,12.2,P,398,P,6.6,P,Etc/GMT+8
USGS,11313433,2022-02-14T03:45:00Z,12.2,P,398,P,6.4,P,Etc/GMT+8
USGS,11313433,2022-02-14T04:00:00Z,12.2,P,399,P,6.2,P,Etc/GMT+8
USGS,11313433,2022-02-14T04:15:00Z,12.2,P,399,P,6,P,Etc/GMT+8
USGS,11313433,2022-02-14T04:30:00Z,12.2,P,399,P,5.8,P,Etc/GMT+8
USGS,11313433,2022-02-14T04:45:00Z,12.2,P,399,P,5.6,P,Etc/GMT+8
USGS,11313433,2022-02-14T05:00:00Z,12.1,P,399,P,5.6,P,Etc/GMT+8
USGS,11313433,2022-02-14T05:15:00Z,12.1,P,399,P,5.4,P,Etc/GMT+8
USGS,11313433,2022-02-14T05:30:00Z,12.1,P,400,P,5.4,P,Etc/GMT+8
USGS,11313433,2022-02-14T05:45:00Z,12.1,P,399,P,5.2,P,Etc/GMT+8
USGS,11313433,2022-02-14T06:00:00Z,12.1,P,398,P,4.8,P,Etc/GMT+8
USGS,11313433,2022-02-14T06:15:00Z,12.1,P,398,P,4.8,P,Etc/GMT+8
USGS,11313433,2022-02-14T06:30:00Z,12.1,P,397,P,4.7,P,Etc/GMT+8
USGS,11313433,2022-02-14T06:45:00Z,12.2,P,394,P,4.4,P,Etc/GMT+8
USGS,11313433,2022-02-14T07:00:00Z,12.1,P,393,P,4.1,P,Etc/GMT+8
USGS,11313433,2022-02-14T07:15:00Z,12.1,P,394,P,4,P,Etc/GMT+8
USGS,11313433,2022-02-14T07:30:00Z,12.2,P,390,P,4.2,P,Etc/GMT+8
USGS,11313433,2022-02-14T07:45:00Z,12.2,P,392,P,4.4,P,Etc/GMT+8
USGS,11313433,2022-02-14T08:00:00Z,12.2,P,394,P,4.9,P,Etc/GMT+8
USGS,11313433,2022-02-14T08:15:00Z,12.1,P,397,P,5.2,P,Etc/GMT+8
USGS,11313433,2022-02-14T08:30:00Z,12.1,P,399,P,5.1,P,Etc/GMT+8
USGS,11313433,2022-02-14T08:45:00Z,12.1,P,401,P,5.6,P,Etc/GMT+8
USGS,11313433,2022-02-14T09:00:00Z,12.1,P,403,P,5.8,P,Etc/GMT+8
USGS,11313433,2022-02-14T09:15:00Z,12.1,P,404,P,5.7,P,Etc/GMT+8
USGS,11313433,2022-02-14T09:30:00Z,12,P,404,P,6,P,Etc/GMT+8
USGS,11313433,2022-02-14T09:45:00Z,12,P,405,P,5.8,P,Etc/GMT+8
USGS,11313433,2022-02-14T10:00:00Z,12,P,405,P,6,P,Etc/GMT+8
