Datetime,Cyanobacteria
9/2/2022 3:00:00 PM,1.44
9/2/2022 3:15:00 PM,1.40
9/2/2022 3:30:00 PM,1.43
9/2/2022 3:45:00 PM,1.38
9/2/2022 4:00:00 PM,1.34
9/2/2022 4:15:00 PM,1.46
9/2/2022 4:30:00 PM,1.53
9/2/2022 4:45:00 PM,1.36
9/2/2022 5:00:00 PM,1.46
9/2/2022 5:15:00 PM,1.48
9/2/2022 5:30:00 PM,1.44
9/2/2022 5:45:00 PM,1.41
9/2/2022 6:00:00 PM,1.39
9/2/2022 6:15:00 PM,1.43
9/2/2022 6:30:00 PM,1.33
9/2/2022 6:45:00 PM,1.31
9/2/2022 7:00:00 PM,1.25
9/2/2022 7:15:00 PM,1.30
9/2/2022 7:30:00 PM,1.21
9/2/2022 7:45:00 PM,1.25
9/2/2022 8:00:00 PM,1.20
9/2/2022 8:15:00 PM,1.28
9/2/2022 8:30:00 PM,1.23
9/2/2022 8:45:00 PM,1.25
9/2/2022 9:00:00 PM,1.32
9/2/2022 9:15:00 PM,1.26
9/2/2022 9:30:00 PM,1.27
9/2/2022 9:45:00 PM,1.21
9/2/2022 10:00:00 PM,1.21
9/2/2022 10:15:00 PM,1.22
9/2/2022 10:30:00 PM,1.29
9/2/2022 10:45:00 PM,1.17
9/2/2022 11:00:00 PM,1.11
9/2/2022 11:15:00 PM,1.14
9/2/2022 11:30:00 PM,1.12
9/2/2022 11:45:00 PM,1.11
9/3/2022 12:00:00 AM,1.04
9/3/2022 12:15:00 AM,1.01
9/3/2022 12:30:00 AM,0.97
9/3/2022 12:45:00 AM,0.98
9/3/2022 1:00:00 AM,1.04
9/3/2022 1:15:00 AM,1.11
9/3/2022 1:30:00 AM,1.04
9/3/2022 1:45:00 AM,1.03
9/3/2022 2:00:00 AM,0.99
9/3/2022 2:15:00 AM,0.97
9/3/2022 2:30:00 AM,1.04
9/3/2022 2:45:00 AM,1.04
9/3/2022 3:00:00 AM,1.02
9/3/2022 3:15:00 AM,1.01
9/3/2022 3:30:00 AM,1.00
9/3/2022 3:45:00 AM,1.02
9/3/2022 4:00:00 AM,1.05
9/3/2022 4:15:00 AM,1.03
9/3/2022 4:30:00 AM,1.05
9/3/2022 4:45:00 AM,1.07
9/3/2022 5:00:00 AM,1.05
9/3/2022 5:15:00 AM,1.05
9/3/2022 5:30:00 AM,1.05
9/3/2022 5:45:00 AM,1.07
9/3/2022 6:00:00 AM,1.08
9/3/2022 6:15:00 AM,1.11
9/3/2022 6:30:00 AM,1.10
9/3/2022 6:45:00 AM,1.06
9/3/2022 7:00:00 AM,1.11
9/3/2022 7:15:00 AM,1.05
9/3/2022 7:30:00 AM,1.08
9/3/2022 7:45:00 AM,1.15
9/3/2022 8:00:00 AM,1.12
9/3/2022 8:15:00 AM,1.17
9/3/2022 8:30:00 AM,1.22
9/3/2022 8:45:00 AM,1.14
9/3/2022 9:00:00 AM,1.12
9/3/2022 9:15:00 AM,1.16
9/3/2022 9:30:00 AM,0.93
9/3/2022 9:45:00 AM,1.03
9/3/2022 10:00:00 AM,1.03
9/3/2022 10:15:00 AM,1.02
9/3/2022 10:30:00 AM,0.99
9/3/2022 10:45:00 AM,1.07
9/3/2022 11:00:00 AM,1.04
9/3/2022 11:15:00 AM,0.86
9/3/2022 11:30:00 AM,1.03
9/3/2022 11:45:00 AM,0.99
9/3/2022 12:00:00 PM,0.92
9/3/2022 12:15:00 PM,0.92
9/3/2022 12:30:00 PM,0.85
9/3/2022 12:45:00 PM,0.91
9/3/2022 1:00:00 PM,0.99
9/3/2022 1:15:00 PM,0.88
9/3/2022 1:30:00 PM,0.94
9/3/2022 1:45:00 PM,1.03
9/3/2022 2:00:00 PM,1.18
9/3/2022 2:15:00 PM,1.19
9/3/2022 2:30:00 PM,1.21
9/3/2022 2:45:00 PM,1.12
9/3/2022 3:00:00 PM,1.07
9/3/2022 3:15:00 PM,1.19
9/3/2022 3:30:00 PM,1.17
9/3/2022 3:45:00 PM,1.30
9/3/2022 4:00:00 PM,1.23
9/3/2022 4:15:00 PM,1.38
9/3/2022 4:30:00 PM,1.40
9/3/2022 4:45:00 PM,1.32
9/3/2022 5:00:00 PM,1.40
9/3/2022 5:15:00 PM,1.36
9/3/2022 5:30:00 PM,1.52
9/3/2022 5:45:00 PM,1.39
9/3/2022 6:00:00 PM,1.36
9/3/2022 6:15:00 PM,1.41
9/3/2022 6:30:00 PM,1.36
9/3/2022 6:45:00 PM,1.27
9/3/2022 7:00:00 PM,1.33
9/3/2022 7:15:00 PM,1.39
9/3/2022 7:30:00 PM,1.38
9/3/2022 7:45:00 PM,1.32
9/3/2022 8:00:00 PM,1.30
9/3/2022 8:15:00 PM,1.23
9/3/2022 8:30:00 PM,1.25
9/3/2022 8:45:00 PM,1.29
9/3/2022 9:00:00 PM,1.24
9/3/2022 9:15:00 PM,1.28
9/3/2022 9:30:00 PM,1.26
9/3/2022 9:45:00 PM,1.29
9/3/2022 10:00:00 PM,1.26
9/3/2022 10:15:00 PM,1.20
9/3/2022 10:30:00 PM,1.23
9/3/2022 10:45:00 PM,1.17
9/3/2022 11:00:00 PM,1.24
9/3/2022 11:15:00 PM,1.19
9/3/2022 11:30:00 PM,1.21
9/3/2022 11:45:00 PM,1.15
9/4/2022 12:00:00 AM,1.26
9/4/2022 12:15:00 AM,1.08
9/4/2022 12:30:00 AM,1.08
9/4/2022 12:45:00 AM,1.18
9/4/2022 1:00:00 AM,1.16
9/4/2022 1:15:00 AM,1.12
9/4/2022 1:30:00 AM,1.13
9/4/2022 1:45:00 AM,1.14
9/4/2022 2:00:00 AM,1.19
9/4/2022 2:15:00 AM,1.20
9/4/2022 2:30:00 AM,1.19
9/4/2022 2:45:00 AM,1.15
9/4/2022 3:00:00 AM,3.65
9/4/2022 3:15:00 AM,1.28
9/4/2022 3:30:00 AM,1.14
9/4/2022 3:45:00 AM,1.10
9/4/2022 4:00:00 AM,1.06
9/4/2022 4:15:00 AM,1.11
9/4/2022 4:30:00 AM,1.08
9/4/2022 4:45:00 AM,1.07
9/4/2022 5:00:00 AM,1.11
9/4/2022 5:15:00 AM,1.07
9/4/2022 5:30:00 AM,1.13
9/4/2022 5:45:00 AM,1.11
9/4/2022 6:00:00 AM,1.23
9/4/2022 6:15:00 AM,1.13
9/4/2022 6:30:00 AM,1.37
9/4/2022 6:45:00 AM,0.75
9/4/2022 7:00:00 AM,1.16
9/4/2022 7:15:00 AM,1.09
9/4/2022 7:30:00 AM,1.10
9/4/2022 7:45:00 AM,1.18
9/4/2022 8:00:00 AM,1.23
9/4/2022 8:15:00 AM,1.40
9/4/2022 8:30:00 AM,1.08
9/4/2022 8:45:00 AM,1.03
9/4/2022 9:00:00 AM,1.65
9/4/2022 9:15:00 AM,1.01
9/4/2022 9:30:00 AM,1.07
9/4/2022 9:45:00 AM,1.13
9/4/2022 10:00:00 AM,1.19
9/4/2022 10:15:00 AM,1.12
9/4/2022 10:30:00 AM,1.06
9/4/2022 10:45:00 AM,1.12
9/4/2022 11:00:00 AM,1.22
9/4/2022 11:15:00 AM,1.26
9/4/2022 11:30:00 AM,0.80
9/4/2022 11:45:00 AM,1.34
9/4/2022 12:00:00 PM,1.09
9/4/2022 12:15:00 PM,1.14
9/4/2022 12:30:00 PM,1.21
9/4/2022 12:45:00 PM,1.26
9/4/2022 1:00:00 PM,1.09
9/4/2022 1:15:00 PM,1.10
9/4/2022 1:30:00 PM,1.33
9/4/2022 1:45:00 PM,1.27
9/4/2022 2:00:00 PM,1.16
9/4/2022 2:15:00 PM,1.49
9/4/2022 2:30:00 PM,1.37
9/4/2022 2:45:00 PM,1.29
9/4/2022 3:00:00 PM,1.14
9/4/2022 3:15:00 PM,1.16
9/4/2022 3:30:00 PM,1.24
9/4/2022 3:45:00 PM,1.33
9/4/2022 4:00:00 PM,1.46
9/4/2022 4:15:00 PM,1.48
9/4/2022 4:30:00 PM,1.34
9/4/2022 4:45:00 PM,1.44
9/4/2022 5:00:00 PM,1.55
9/4/2022 5:15:00 PM,1.64
9/4/2022 5:30:00 PM,1.29
9/4/2022 5:45:00 PM,1.40
9/4/2022 6:00:00 PM,1.32
9/4/2022 6:15:00 PM,1.40
9/4/2022 6:30:00 PM,1.36
9/4/2022 6:45:00 PM,1.26
9/4/2022 7:00:00 PM,1.12
9/4/2022 7:15:00 PM,1.24
9/4/2022 7:30:00 PM,1.39
9/4/2022 7:45:00 PM,1.43
9/4/2022 8:00:00 PM,1.36
9/4/2022 8:15:00 PM,1.27
9/4/2022 8:30:00 PM,1.37
9/4/2022 8:45:00 PM,1.41
9/4/2022 9:00:00 PM,1.34
9/4/2022 9:15:00 PM,1.29
9/4/2022 9:30:00 PM,1.29
9/4/2022 9:45:00 PM,1.27
9/4/2022 10:00:00 PM,1.37
9/4/2022 10:15:00 PM,1.25
9/4/2022 10:30:00 PM,1.24
9/4/2022 10:45:00 PM,1.03
9/4/2022 11:00:00 PM,1.21
9/4/2022 11:15:00 PM,1.21
9/4/2022 11:30:00 PM,1.25
9/4/2022 11:45:00 PM,1.14
9/5/2022 12:00:00 AM,1.13
9/5/2022 12:15:00 AM,1.09
9/5/2022 12:30:00 AM,1.09
9/5/2022 12:45:00 AM,1.09
9/5/2022 1:00:00 AM,1.08
9/5/2022 1:15:00 AM,1.04
9/5/2022 1:30:00 AM,1.04
9/5/2022 1:45:00 AM,1.07
9/5/2022 2:00:00 AM,1.06
9/5/2022 2:15:00 AM,1.09
9/5/2022 2:30:00 AM,1.09
9/5/2022 2:45:00 AM,1.07
9/5/2022 3:00:00 AM,1.12
9/5/2022 3:15:00 AM,1.09
9/5/2022 3:30:00 AM,1.07
9/5/2022 3:45:00 AM,1.08
9/5/2022 4:00:00 AM,1.05
9/5/2022 4:15:00 AM,1.04
9/5/2022 4:30:00 AM,1.03
9/5/2022 4:45:00 AM,0.99
9/5/2022 5:00:00 AM,1.00
9/5/2022 5:15:00 AM,1.01
9/5/2022 5:30:00 AM,0.98
9/5/2022 5:45:00 AM,1.02
9/5/2022 6:00:00 AM,1.04
9/5/2022 6:15:00 AM,1.07
9/5/2022 6:30:00 AM,1.09
9/5/2022 6:45:00 AM,1.08
9/5/2022 7:00:00 AM,1.17
9/5/2022 7:15:00 AM,1.19
9/5/2022 7:30:00 AM,0.68
9/5/2022 7:45:00 AM,1.21
9/5/2022 8:00:00 AM,1.07
9/5/2022 8:15:00 AM,1.12
9/5/2022 8:45:00 AM,1.13
9/5/2022 9:00:00 AM,1.15
9/5/2022 9:15:00 AM,0.94
9/5/2022 9:30:00 AM,1.19
9/5/2022 9:45:00 AM,0.96
9/5/2022 10:00:00 AM,1.13
9/5/2022 10:15:00 AM,0.98
9/5/2022 10:30:00 AM,1.25
9/5/2022 10:45:00 AM,1.10
9/5/2022 11:00:00 AM,1.10
9/5/2022 11:15:00 AM,1.26
9/5/2022 11:30:00 AM,1.32
9/5/2022 11:45:00 AM,1.03
9/5/2022 12:00:00 PM,1.11
9/5/2022 12:15:00 PM,1.13
9/5/2022 12:30:00 PM,1.18
9/5/2022 12:45:00 PM,1.22
9/5/2022 1:00:00 PM,1.28
9/5/2022 1:15:00 PM,1.33
9/5/2022 1:30:00 PM,1.31
9/5/2022 1:45:00 PM,1.35
9/5/2022 2:00:00 PM,1.34
9/5/2022 2:15:00 PM,1.21
9/5/2022 2:30:00 PM,1.51
9/5/2022 2:45:00 PM,1.42
9/5/2022 3:00:00 PM,1.26
9/5/2022 3:15:00 PM,1.40
9/5/2022 3:30:00 PM,1.43
9/5/2022 3:45:00 PM,1.55
9/5/2022 4:00:00 PM,1.40
9/5/2022 4:15:00 PM,1.32
9/5/2022 4:30:00 PM,1.35
9/5/2022 4:45:00 PM,1.44
9/5/2022 5:00:00 PM,1.47
9/5/2022 5:15:00 PM,1.39
9/5/2022 5:30:00 PM,1.47
9/5/2022 5:45:00 PM,1.36
9/5/2022 6:00:00 PM,1.32
9/5/2022 6:15:00 PM,1.39
9/5/2022 6:30:00 PM,1.24
9/5/2022 6:45:00 PM,1.19
9/5/2022 7:00:00 PM,1.19
9/5/2022 7:15:00 PM,1.15
9/5/2022 7:30:00 PM,1.13
9/5/2022 7:45:00 PM,1.11
9/5/2022 8:00:00 PM,1.19
9/5/2022 8:15:00 PM,1.18
9/5/2022 8:30:00 PM,1.20
9/5/2022 8:45:00 PM,1.31
9/5/2022 9:00:00 PM,1.29
9/5/2022 9:15:00 PM,1.31
9/5/2022 9:30:00 PM,1.32
9/5/2022 9:45:00 PM,1.36
9/5/2022 10:00:00 PM,1.34
9/5/2022 10:15:00 PM,1.30
9/5/2022 10:30:00 PM,1.25
9/5/2022 10:45:00 PM,1.29
9/5/2022 11:00:00 PM,1.32
9/5/2022 11:15:00 PM,1.31
9/5/2022 11:30:00 PM,1.30
9/5/2022 11:45:00 PM,1.26
9/6/2022 12:00:00 AM,1.24
9/6/2022 12:15:00 AM,1.23
9/6/2022 12:30:00 AM,1.21
9/6/2022 12:45:00 AM,1.14
9/6/2022 1:00:00 AM,1.17
9/6/2022 1:15:00 AM,1.21
9/6/2022 1:30:00 AM,1.20
9/6/2022 1:45:00 AM,1.22
9/6/2022 2:00:00 AM,1.19
9/6/2022 2:15:00 AM,1.13
9/6/2022 2:30:00 AM,1.03
9/6/2022 2:45:00 AM,1.12
9/6/2022 3:00:00 AM,1.10
9/6/2022 3:15:00 AM,1.09
9/6/2022 3:30:00 AM,1.13
9/6/2022 3:45:00 AM,1.08
9/6/2022 4:00:00 AM,1.10
9/6/2022 4:15:00 AM,1.10
9/6/2022 4:30:00 AM,1.12
9/6/2022 4:45:00 AM,1.05
9/6/2022 5:00:00 AM,1.08
9/6/2022 5:15:00 AM,1.03
9/6/2022 5:30:00 AM,1.03
9/6/2022 5:45:00 AM,1.02
9/6/2022 6:00:00 AM,1.08
9/6/2022 6:15:00 AM,1.08
9/6/2022 6:30:00 AM,1.13
9/6/2022 6:45:00 AM,1.09
9/6/2022 7:00:00 AM,1.13
9/6/2022 7:15:00 AM,1.00
9/6/2022 7:30:00 AM,1.08
9/6/2022 7:45:00 AM,1.19
9/6/2022 8:00:00 AM,1.10
9/6/2022 8:15:00 AM,1.12
9/6/2022 8:30:00 AM,1.12
9/6/2022 8:45:00 AM,1.26
9/6/2022 9:00:00 AM,0.99
9/6/2022 9:15:00 AM,0.99
9/6/2022 9:30:00 AM,0.60
9/6/2022 9:45:00 AM,0.91
9/6/2022 10:00:00 AM,1.12
9/6/2022 10:15:00 AM,1.05
9/6/2022 10:30:00 AM,0.99
9/6/2022 10:45:00 AM,0.85
9/6/2022 11:00:00 AM,1.04
9/6/2022 11:15:00 AM,0.90
9/6/2022 11:30:00 AM,0.88
9/6/2022 11:45:00 AM,1.01
9/6/2022 12:00:00 PM,1.08
9/6/2022 12:15:00 PM,1.09
9/6/2022 12:30:00 PM,1.01
9/6/2022 12:45:00 PM,1.12
9/6/2022 1:00:00 PM,1.16
9/6/2022 1:15:00 PM,1.05
9/6/2022 1:30:00 PM,1.20
9/6/2022 1:45:00 PM,1.32
9/6/2022 2:00:00 PM,1.20
9/6/2022 2:15:00 PM,1.21
9/6/2022 2:30:00 PM,1.36
9/6/2022 2:45:00 PM,1.26
9/6/2022 3:00:00 PM,1.23
9/6/2022 3:15:00 PM,1.23
9/6/2022 3:30:00 PM,1.26
9/6/2022 3:45:00 PM,1.26
9/6/2022 4:00:00 PM,1.24
9/6/2022 4:15:00 PM,1.53
9/6/2022 4:30:00 PM,1.26
9/6/2022 4:45:00 PM,1.20
9/6/2022 5:00:00 PM,1.28
9/6/2022 5:15:00 PM,1.16
9/6/2022 5:30:00 PM,1.18
9/6/2022 5:45:00 PM,1.22
9/6/2022 6:00:00 PM,1.16
9/6/2022 6:15:00 PM,1.10
9/6/2022 6:30:00 PM,1.19
9/6/2022 6:45:00 PM,1.05
9/6/2022 7:00:00 PM,1.00
9/6/2022 7:15:00 PM,1.00
9/6/2022 7:30:00 PM,1.04
9/6/2022 7:45:00 PM,1.05
9/6/2022 8:00:00 PM,1.02
9/6/2022 8:15:00 PM,1.10
9/6/2022 8:30:00 PM,1.17
9/6/2022 8:45:00 PM,0.99
9/6/2022 9:00:00 PM,0.99
9/6/2022 9:15:00 PM,0.99
9/6/2022 9:30:00 PM,1.03
9/6/2022 9:45:00 PM,1.02
9/6/2022 10:00:00 PM,1.11
9/6/2022 10:15:00 PM,1.17
9/6/2022 10:30:00 PM,1.20
9/6/2022 10:45:00 PM,1.11
9/6/2022 11:00:00 PM,1.13
9/6/2022 11:15:00 PM,1.12
9/6/2022 11:30:00 PM,1.12
9/6/2022 11:45:00 PM,1.13
9/7/2022 12:00:00 AM,1.12
9/7/2022 12:15:00 AM,1.12
9/7/2022 12:30:00 AM,1.14
9/7/2022 12:45:00 AM,1.23
9/7/2022 1:00:00 AM,1.13
9/7/2022 1:15:00 AM,1.12
9/7/2022 1:30:00 AM,1.13
9/7/2022 1:45:00 AM,1.12
9/7/2022 2:00:00 AM,1.06
9/7/2022 2:15:00 AM,1.08
9/7/2022 2:30:00 AM,1.11
9/7/2022 2:45:00 AM,1.07
9/7/2022 3:00:00 AM,1.11
9/7/2022 3:15:00 AM,0.98
9/7/2022 3:30:00 AM,1.04
9/7/2022 3:45:00 AM,1.01
9/7/2022 4:00:00 AM,0.98
9/7/2022 4:15:00 AM,0.95
9/7/2022 4:30:00 AM,0.98
9/7/2022 4:45:00 AM,0.98
9/7/2022 5:00:00 AM,1.01
9/7/2022 5:15:00 AM,1.00
9/7/2022 5:30:00 AM,1.04
9/7/2022 5:45:00 AM,1.07
9/7/2022 6:00:00 AM,1.05
9/7/2022 6:15:00 AM,1.04
9/7/2022 6:30:00 AM,1.04
9/7/2022 6:45:00 AM,1.07
9/7/2022 7:00:00 AM,1.04
9/7/2022 7:15:00 AM,1.05
9/7/2022 7:30:00 AM,1.00
9/7/2022 7:45:00 AM,1.03
9/7/2022 8:00:00 AM,1.20
9/7/2022 8:15:00 AM,1.02
9/7/2022 8:30:00 AM,1.06
9/7/2022 8:45:00 AM,0.88
9/7/2022 9:00:00 AM,0.92
9/7/2022 9:15:00 AM,0.96
9/7/2022 9:30:00 AM,0.62
9/7/2022 9:45:00 AM,0.66
9/7/2022 10:00:00 AM,0.95
9/7/2022 10:15:00 AM,0.94
9/7/2022 10:30:00 AM,0.95
9/7/2022 10:45:00 AM,0.76
9/7/2022 11:00:00 AM,0.92
9/7/2022 11:15:00 AM,1.01
9/7/2022 11:30:00 AM,0.98
9/7/2022 11:45:00 AM,0.95
9/7/2022 12:00:00 PM,0.84
9/7/2022 12:15:00 PM,1.35
9/7/2022 12:30:00 PM,1.04
9/7/2022 12:45:00 PM,1.01
9/7/2022 1:00:00 PM,1.07
9/7/2022 1:15:00 PM,1.03
9/7/2022 1:30:00 PM,1.14
9/7/2022 1:45:00 PM,1.08
9/7/2022 2:00:00 PM,1.24
9/7/2022 2:15:00 PM,1.25
9/7/2022 2:30:00 PM,1.33
9/7/2022 2:45:00 PM,1.28
9/7/2022 3:00:00 PM,1.36
9/7/2022 3:15:00 PM,1.23
9/7/2022 3:30:00 PM,1.42
9/7/2022 3:45:00 PM,1.38
9/7/2022 4:00:00 PM,1.30
9/7/2022 4:15:00 PM,1.32
9/7/2022 4:30:00 PM,1.29
9/7/2022 4:45:00 PM,1.41
9/7/2022 5:00:00 PM,1.42
9/7/2022 5:15:00 PM,1.31
9/7/2022 5:30:00 PM,1.36
9/7/2022 5:45:00 PM,1.37
9/7/2022 6:00:00 PM,1.31
9/7/2022 6:15:00 PM,1.18
9/7/2022 6:30:00 PM,1.17
9/7/2022 6:45:00 PM,1.24
9/7/2022 7:00:00 PM,1.12
9/7/2022 7:15:00 PM,1.09
9/7/2022 7:30:00 PM,1.13
9/7/2022 7:45:00 PM,1.17
9/7/2022 8:00:00 PM,1.22
9/7/2022 8:15:00 PM,1.23
9/7/2022 8:30:00 PM,1.13
9/7/2022 8:45:00 PM,1.12
9/7/2022 9:00:00 PM,1.13
9/7/2022 9:15:00 PM,1.17
9/7/2022 9:30:00 PM,1.15
9/7/2022 9:45:00 PM,1.31
9/7/2022 10:00:00 PM,1.15
9/7/2022 10:15:00 PM,1.09
9/7/2022 10:30:00 PM,1.09
9/7/2022 10:45:00 PM,1.05
9/7/2022 11:00:00 PM,1.10
9/7/2022 11:15:00 PM,1.11
9/7/2022 11:30:00 PM,1.17
9/7/2022 11:45:00 PM,1.07
9/8/2022 12:00:00 AM,1.04
9/8/2022 12:15:00 AM,1.11
9/8/2022 12:30:00 AM,1.10
9/8/2022 12:45:00 AM,1.13
9/8/2022 1:00:00 AM,1.11
9/8/2022 1:15:00 AM,1.10
9/8/2022 1:30:00 AM,1.10
9/8/2022 1:45:00 AM,1.10
9/8/2022 2:00:00 AM,1.11
9/8/2022 2:15:00 AM,1.11
9/8/2022 2:30:00 AM,1.09
9/8/2022 2:45:00 AM,1.10
9/8/2022 3:00:00 AM,1.05
9/8/2022 3:15:00 AM,1.03
9/8/2022 3:30:00 AM,1.04
9/8/2022 3:45:00 AM,1.04
9/8/2022 4:00:00 AM,1.05
9/8/2022 4:15:00 AM,1.03
9/8/2022 4:30:00 AM,0.99
9/8/2022 4:45:00 AM,1.02
9/8/2022 5:00:00 AM,0.97
9/8/2022 5:15:00 AM,0.98
9/8/2022 5:30:00 AM,1.01
9/8/2022 5:45:00 AM,0.98
9/8/2022 6:00:00 AM,1.03
9/8/2022 6:15:00 AM,1.02
9/8/2022 6:30:00 AM,1.08
9/8/2022 6:45:00 AM,1.06
9/8/2022 7:00:00 AM,1.04
9/8/2022 7:15:00 AM,1.02
9/8/2022 7:30:00 AM,1.02
9/8/2022 7:45:00 AM,1.04
9/8/2022 8:00:00 AM,1.10
9/8/2022 8:15:00 AM,1.07
9/8/2022 8:30:00 AM,1.04
9/8/2022 8:45:00 AM,1.02
9/8/2022 9:00:00 AM,0.99
9/8/2022 9:15:00 AM,0.99
9/8/2022 9:30:00 AM,0.97
9/8/2022 9:45:00 AM,1.05
9/8/2022 10:00:00 AM,1.09
9/8/2022 10:15:00 AM,1.12
9/8/2022 10:30:00 AM,1.02
9/8/2022 10:45:00 AM,1.01
9/8/2022 11:00:00 AM,1.13
9/8/2022 11:30:00 AM,1.01
9/8/2022 11:45:00 AM,1.10
9/8/2022 12:00:00 PM,0.99
9/8/2022 12:15:00 PM,0.85
9/8/2022 12:30:00 PM,0.98
9/8/2022 12:45:00 PM,1.04
9/8/2022 1:00:00 PM,1.03
9/8/2022 1:15:00 PM,1.14
9/8/2022 1:30:00 PM,1.13
9/8/2022 1:45:00 PM,1.18
9/8/2022 2:00:00 PM,1.21
9/8/2022 2:15:00 PM,1.19
9/8/2022 2:30:00 PM,1.21
9/8/2022 2:45:00 PM,1.33
9/8/2022 3:00:00 PM,1.37
9/8/2022 3:15:00 PM,1.40
9/8/2022 3:30:00 PM,1.43
9/8/2022 3:45:00 PM,1.45
9/8/2022 4:00:00 PM,1.49
9/8/2022 4:15:00 PM,1.45
9/8/2022 4:30:00 PM,1.43
9/8/2022 4:45:00 PM,1.39
9/8/2022 5:00:00 PM,1.41
9/8/2022 5:15:00 PM,1.35
9/8/2022 5:30:00 PM,1.36
9/8/2022 5:45:00 PM,1.36
9/8/2022 6:00:00 PM,1.36
9/8/2022 6:15:00 PM,1.36
9/8/2022 6:30:00 PM,1.20
9/8/2022 6:45:00 PM,1.20
9/8/2022 7:00:00 PM,1.18
9/8/2022 7:15:00 PM,1.15
9/8/2022 7:30:00 PM,1.15
9/8/2022 7:45:00 PM,1.12
9/8/2022 8:00:00 PM,1.12
9/8/2022 8:15:00 PM,1.16
9/8/2022 8:30:00 PM,1.27
9/8/2022 8:45:00 PM,1.22
9/8/2022 9:00:00 PM,1.23
9/8/2022 9:15:00 PM,1.17
9/8/2022 9:30:00 PM,1.19
9/8/2022 9:45:00 PM,1.15
9/8/2022 10:00:00 PM,1.14
9/8/2022 10:15:00 PM,1.14
9/8/2022 10:30:00 PM,1.14
9/8/2022 10:45:00 PM,1.22
9/8/2022 11:00:00 PM,1.15
9/8/2022 11:15:00 PM,1.14
9/8/2022 11:30:00 PM,1.12
9/8/2022 11:45:00 PM,1.14
9/9/2022 12:00:00 AM,1.21
9/9/2022 12:15:00 AM,1.19
9/9/2022 12:30:00 AM,1.15
9/9/2022 12:45:00 AM,1.09
9/9/2022 1:00:00 AM,1.08
9/9/2022 1:15:00 AM,1.15
9/9/2022 1:30:00 AM,1.16
9/9/2022 1:45:00 AM,1.16
9/9/2022 2:00:00 AM,1.15
9/9/2022 2:15:00 AM,1.13
9/9/2022 2:30:00 AM,1.10
9/9/2022 2:45:00 AM,1.09
9/9/2022 3:00:00 AM,1.08
9/9/2022 3:15:00 AM,1.06
9/9/2022 3:30:00 AM,1.08
9/9/2022 3:45:00 AM,1.01
9/9/2022 4:00:00 AM,1.03
9/9/2022 4:15:00 AM,1.01
9/9/2022 4:30:00 AM,1.01
9/9/2022 4:45:00 AM,1.01
9/9/2022 5:00:00 AM,1.01
9/9/2022 5:15:00 AM,1.03
9/9/2022 5:30:00 AM,0.97
9/9/2022 5:45:00 AM,0.98
9/9/2022 6:00:00 AM,0.95
9/9/2022 6:15:00 AM,1.00
9/9/2022 6:30:00 AM,1.06
9/9/2022 6:45:00 AM,1.05
9/9/2022 7:00:00 AM,1.11
9/9/2022 7:15:00 AM,1.01
9/9/2022 7:30:00 AM,1.13
9/9/2022 7:45:00 AM,1.16
9/9/2022 8:00:00 AM,1.09
9/9/2022 8:15:00 AM,1.06
9/9/2022 8:30:00 AM,1.16
9/9/2022 8:45:00 AM,1.13
9/9/2022 9:00:00 AM,1.12
9/9/2022 9:15:00 AM,1.11
9/9/2022 9:30:00 AM,1.06
9/9/2022 9:45:00 AM,1.12
9/9/2022 10:00:00 AM,1.10
9/9/2022 10:15:00 AM,1.05
9/9/2022 10:30:00 AM,1.07
9/9/2022 10:45:00 AM,1.12
9/9/2022 11:00:00 AM,1.06
9/9/2022 11:15:00 AM,1.18
9/9/2022 11:30:00 AM,1.01
9/9/2022 11:45:00 AM,1.03
9/9/2022 12:00:00 PM,1.06
9/9/2022 12:15:00 PM,1.11
9/9/2022 12:30:00 PM,1.07
9/9/2022 12:45:00 PM,1.15
9/9/2022 1:00:00 PM,1.14
9/9/2022 1:15:00 PM,1.13
9/9/2022 1:30:00 PM,0.94
9/9/2022 1:45:00 PM,1.35
9/9/2022 2:00:00 PM,1.42
9/9/2022 2:15:00 PM,1.49
9/9/2022 2:30:00 PM,1.38
9/9/2022 2:45:00 PM,1.40
9/9/2022 3:00:00 PM,1.47
9/9/2022 3:15:00 PM,1.52
9/9/2022 3:30:00 PM,1.52
9/9/2022 3:45:00 PM,1.59
9/9/2022 4:00:00 PM,1.57
9/9/2022 4:15:00 PM,1.49
9/9/2022 4:30:00 PM,1.52
9/9/2022 4:45:00 PM,1.51
9/9/2022 5:00:00 PM,0.94
9/9/2022 5:15:00 PM,1.50
9/9/2022 5:30:00 PM,1.48
9/9/2022 5:45:00 PM,1.48
9/9/2022 6:00:00 PM,1.43
9/9/2022 6:15:00 PM,1.36
9/9/2022 6:30:00 PM,1.36
9/9/2022 6:45:00 PM,1.26
9/9/2022 7:00:00 PM,1.28
9/9/2022 7:15:00 PM,1.25
9/9/2022 7:30:00 PM,1.20
9/9/2022 7:45:00 PM,1.14
9/9/2022 8:00:00 PM,1.18
9/9/2022 8:15:00 PM,1.25
9/9/2022 8:30:00 PM,1.16
9/9/2022 8:45:00 PM,1.18
9/9/2022 9:00:00 PM,1.30
9/9/2022 9:15:00 PM,1.34
9/9/2022 9:30:00 PM,1.30
9/9/2022 9:45:00 PM,1.25
9/9/2022 10:00:00 PM,1.26
