BGC_ID	Mapping	Date	Time	Year	Month	Site	NWIS_site_no	Method	Lab	Tox_class	Analyte	Result	detect_tox	SiteDateID	UniqueID
BGC006174	N	2022-03-03	10:45:00	2022	Mar	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	MC-HtyR	ND	No	TOL_2022-03-03	TOL_2022-03-03_10:45:00
BGC006174	N	2022-03-03	10:45:00	2022	Mar	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	MC-LR	ND	No	TOL_2022-03-03	TOL_2022-03-03_10:45:00
BGC006174	N	2022-03-03	10:45:00	2022	Mar	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	Dha-LR	ND	No	TOL_2022-03-03	TOL_2022-03-03_10:45:00
BGC006174	N	2022-03-03	10:45:00	2022	Mar	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	D-Asp3-LR	ND	No	TOL_2022-03-03	TOL_2022-03-03_10:45:00
BGC006174	N	2022-03-03	10:45:00	2022	Mar	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	(Asp3)MC-LR	N/A	NA	TOL_2022-03-03	TOL_2022-03-03_10:45:00
BGC006174	N	2022-03-03	10:45:00	2022	Mar	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	Leu1 LR	ND	No	TOL_2022-03-03	TOL_2022-03-03_10:45:00
BGC006174	N	2022-03-03	10:45:00	2022	Mar	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	(Leu)MC-LR	N/A	NA	TOL_2022-03-03	TOL_2022-03-03_10:45:00
BGC006174	N	2022-03-03	10:45:00	2022	Mar	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	MC-HilR	ND	No	TOL_2022-03-03	TOL_2022-03-03_10:45:00
BGC006174	N	2022-03-03	10:45:00	2022	Mar	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	dMC-HtyR	N/A	NA	TOL_2022-03-03	TOL_2022-03-03_10:45:00
BGC006174	N	2022-03-03	10:45:00	2022	Mar	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	MC-LA	ND	No	TOL_2022-03-03	TOL_2022-03-03_10:45:00
BGC006174	N	2022-03-03	10:45:00	2022	Mar	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	MC-LY/E	N/A	NA	TOL_2022-03-03	TOL_2022-03-03_10:45:00
BGC006174	N	2022-03-03	10:45:00	2022	Mar	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	MC-LY	ND	No	TOL_2022-03-03	TOL_2022-03-03_10:45:00
BGC006174	N	2022-03-03	10:45:00	2022	Mar	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	MC-LW	ND	No	TOL_2022-03-03	TOL_2022-03-03_10:45:00
BGC006174	N	2022-03-03	10:45:00	2022	Mar	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	MC-LF	ND	No	TOL_2022-03-03	TOL_2022-03-03_10:45:00
BGC006174	N	2022-03-03	10:45:00	2022	Mar	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	MC-WR	N/A	NA	TOL_2022-03-03	TOL_2022-03-03_10:45:00
BGC006174	N	2022-03-03	10:45:00	2022	Mar	TOL	11455485	LC-MS/MS	Lumigen	Anabaenopeptins	Anabaenopeptin B	ND	No	TOL_2022-03-03	TOL_2022-03-03_10:45:00
BGC006174	N	2022-03-03	10:45:00	2022	Mar	TOL	11455485	LC-MS/MS	Lumigen	Anabaenopeptins	Anabaenopeptin F	ND	No	TOL_2022-03-03	TOL_2022-03-03_10:45:00
BGC006174	N	2022-03-03	10:45:00	2022	Mar	TOL	11455485	LC-MS/MS	Lumigen	Anabaenopeptins	Anabaenopeptin A	ND	No	TOL_2022-03-03	TOL_2022-03-03_10:45:00
BGC006174	N	2022-03-03	10:45:00	2022	Mar	TOL	11455485	LC-MS/MS	Lumigen	Anabaenopeptins	Oscillamide Y	ND	No	TOL_2022-03-03	TOL_2022-03-03_10:45:00
BGC006174	N	2022-03-03	10:45:00	2022	Mar	TOL	11455485	LC-MS/MS	Lumigen	Nodularin	Nodularin	ND	No	TOL_2022-03-03	TOL_2022-03-03_10:45:00
BGC006174	N	2022-03-03	10:45:00	2022	Mar	TOL	11455485	LC-MS/MS	Lumigen	Anatoxins	Dihydroanatoxin	ND	No	TOL_2022-03-03	TOL_2022-03-03_10:45:00
BGC006174	N	2022-03-03	10:45:00	2022	Mar	TOL	11455485	LC-MS/MS	Lumigen	Anatoxins	Anatoxin-a	ND	No	TOL_2022-03-03	TOL_2022-03-03_10:45:00
BGC006174	N	2022-03-03	10:45:00	2022	Mar	TOL	11455485	LC-MS/MS	Lumigen	Anatoxins	Homoanatoxin-a	ND	No	TOL_2022-03-03	TOL_2022-03-03_10:45:00
BGC006174	N	2022-03-03	10:45:00	2022	Mar	TOL	11455485	LC-MS/MS	Lumigen	Cylindrospermopsins	Cylindrospermopsin	ND	No	TOL_2022-03-03	TOL_2022-03-03_10:45:00
BGC006174	N	2022-03-03	10:45:00	2022	Mar	TOL	11455485	LC-MS/MS	Lumigen	Cylindrospermopsins	7-epi-Cylindrospermopsin	ND	No	TOL_2022-03-03	TOL_2022-03-03_10:45:00
BGC006174	N	2022-03-03	10:45:00	2022	Mar	TOL	11455485	LC-MS/MS	Lumigen	Cylindrospermopsins	7-deoxy-Cylindrospermopsin	ND	No	TOL_2022-03-03	TOL_2022-03-03_10:45:00
BGC006100	N	2022-01-18	14:15:00	2022	Jan	LIB	11455315	LC-MS/MS	Lumigen	Microcystins	D-Asp3-Dhb7-RR	ND	No	LIB_2022-01-18	LIB_2022-01-18_14:15:00
BGC006100	N	2022-01-18	14:15:00	2022	Jan	LIB	11455315	LC-MS/MS	Lumigen	Microcystins	MC- RR	ND	No	LIB_2022-01-18	LIB_2022-01-18_14:15:00
BGC006100	N	2022-01-18	14:15:00	2022	Jan	LIB	11455315	LC-MS/MS	Lumigen	Microcystins	dMC-RR	N/A	NA	LIB_2022-01-18	LIB_2022-01-18_14:15:00
BGC006100	N	2022-01-18	14:15:00	2022	Jan	LIB	11455315	LC-MS/MS	Lumigen	Microcystins	MC-YR	ND	No	LIB_2022-01-18	LIB_2022-01-18_14:15:00
BGC006100	N	2022-01-18	14:15:00	2022	Jan	LIB	11455315	LC-MS/MS	Lumigen	Microcystins	MC-HtyR	ND	No	LIB_2022-01-18	LIB_2022-01-18_14:15:00
BGC006100	N	2022-01-18	14:15:00	2022	Jan	LIB	11455315	LC-MS/MS	Lumigen	Microcystins	MC-LR	ND	No	LIB_2022-01-18	LIB_2022-01-18_14:15:00
BGC006100	N	2022-01-18	14:15:00	2022	Jan	LIB	11455315	LC-MS/MS	Lumigen	Microcystins	Dha-LR	ND	No	LIB_2022-01-18	LIB_2022-01-18_14:15:00
BGC006100	N	2022-01-18	14:15:00	2022	Jan	LIB	11455315	LC-MS/MS	Lumigen	Microcystins	D-Asp3-LR	ND	No	LIB_2022-01-18	LIB_2022-01-18_14:15:00
BGC006100	N	2022-01-18	14:15:00	2022	Jan	LIB	11455315	LC-MS/MS	Lumigen	Microcystins	(Asp3)MC-LR	N/A	NA	LIB_2022-01-18	LIB_2022-01-18_14:15:00
BGC006100	N	2022-01-18	14:15:00	2022	Jan	LIB	11455315	LC-MS/MS	Lumigen	Microcystins	Leu1 LR	ND	No	LIB_2022-01-18	LIB_2022-01-18_14:15:00
BGC006100	N	2022-01-18	14:15:00	2022	Jan	LIB	11455315	LC-MS/MS	Lumigen	Microcystins	(Leu)MC-LR	N/A	NA	LIB_2022-01-18	LIB_2022-01-18_14:15:00
BGC006100	N	2022-01-18	14:15:00	2022	Jan	LIB	11455315	LC-MS/MS	Lumigen	Microcystins	MC-HilR	ND	No	LIB_2022-01-18	LIB_2022-01-18_14:15:00
BGC006100	N	2022-01-18	14:15:00	2022	Jan	LIB	11455315	LC-MS/MS	Lumigen	Microcystins	dMC-HtyR	N/A	NA	LIB_2022-01-18	LIB_2022-01-18_14:15:00
BGC006100	N	2022-01-18	14:15:00	2022	Jan	LIB	11455315	LC-MS/MS	Lumigen	Microcystins	MC-LA	ND	No	LIB_2022-01-18	LIB_2022-01-18_14:15:00
BGC006100	N	2022-01-18	14:15:00	2022	Jan	LIB	11455315	LC-MS/MS	Lumigen	Microcystins	MC-LY/E	N/A	NA	LIB_2022-01-18	LIB_2022-01-18_14:15:00
BGC006100	N	2022-01-18	14:15:00	2022	Jan	LIB	11455315	LC-MS/MS	Lumigen	Microcystins	MC-LY	ND	No	LIB_2022-01-18	LIB_2022-01-18_14:15:00
BGC006100	N	2022-01-18	14:15:00	2022	Jan	LIB	11455315	LC-MS/MS	Lumigen	Microcystins	MC-LW	ND	No	LIB_2022-01-18	LIB_2022-01-18_14:15:00
BGC006100	N	2022-01-18	14:15:00	2022	Jan	LIB	11455315	LC-MS/MS	Lumigen	Microcystins	MC-LF	ND	No	LIB_2022-01-18	LIB_2022-01-18_14:15:00
BGC006100	N	2022-01-18	14:15:00	2022	Jan	LIB	11455315	LC-MS/MS	Lumigen	Microcystins	MC-WR	N/A	NA	LIB_2022-01-18	LIB_2022-01-18_14:15:00
BGC006100	N	2022-01-18	14:15:00	2022	Jan	LIB	11455315	LC-MS/MS	Lumigen	Anabaenopeptins	Anabaenopeptin B	ND	No	LIB_2022-01-18	LIB_2022-01-18_14:15:00
BGC006100	N	2022-01-18	14:15:00	2022	Jan	LIB	11455315	LC-MS/MS	Lumigen	Anabaenopeptins	Anabaenopeptin F	ND	No	LIB_2022-01-18	LIB_2022-01-18_14:15:00
BGC006100	N	2022-01-18	14:15:00	2022	Jan	LIB	11455315	LC-MS/MS	Lumigen	Anabaenopeptins	Anabaenopeptin A	ND	No	LIB_2022-01-18	LIB_2022-01-18_14:15:00
BGC006100	N	2022-01-18	14:15:00	2022	Jan	LIB	11455315	LC-MS/MS	Lumigen	Anabaenopeptins	Oscillamide Y	ND	No	LIB_2022-01-18	LIB_2022-01-18_14:15:00
BGC006100	N	2022-01-18	14:15:00	2022	Jan	LIB	11455315	LC-MS/MS	Lumigen	Nodularin	Nodularin	ND	No	LIB_2022-01-18	LIB_2022-01-18_14:15:00
BGC006100	N	2022-01-18	14:15:00	2022	Jan	LIB	11455315	LC-MS/MS	Lumigen	Anatoxins	Dihydroanatoxin	ND	No	LIB_2022-01-18	LIB_2022-01-18_14:15:00
BGC006100	N	2022-01-18	14:15:00	2022	Jan	LIB	11455315	LC-MS/MS	Lumigen	Anatoxins	Anatoxin-a	ND	No	LIB_2022-01-18	LIB_2022-01-18_14:15:00
BGC006100	N	2022-01-18	14:15:00	2022	Jan	LIB	11455315	LC-MS/MS	Lumigen	Anatoxins	Homoanatoxin-a	ND	No	LIB_2022-01-18	LIB_2022-01-18_14:15:00
BGC006100	N	2022-01-18	14:15:00	2022	Jan	LIB	11455315	LC-MS/MS	Lumigen	Cylindrospermopsins	Cylindrospermopsin	ND	No	LIB_2022-01-18	LIB_2022-01-18_14:15:00
BGC006100	N	2022-01-18	14:15:00	2022	Jan	LIB	11455315	LC-MS/MS	Lumigen	Cylindrospermopsins	7-epi-Cylindrospermopsin	ND	No	LIB_2022-01-18	LIB_2022-01-18_14:15:00
BGC006100	N	2022-01-18	14:15:00	2022	Jan	LIB	11455315	LC-MS/MS	Lumigen	Cylindrospermopsins	7-deoxy-Cylindrospermopsin	ND	No	LIB_2022-01-18	LIB_2022-01-18_14:15:00
BGC006103	N	2022-01-21	11:15:00	2022	Jan	MDM	11312676	LC-MS/MS	Lumigen	Microcystins	D-Asp3-Dhb7-RR	ND	No	MDM_2022-01-21	MDM_2022-01-21_11:15:00
BGC006103	N	2022-01-21	11:15:00	2022	Jan	MDM	11312676	LC-MS/MS	Lumigen	Microcystins	MC- RR	ND	No	MDM_2022-01-21	MDM_2022-01-21_11:15:00
BGC006103	N	2022-01-21	11:15:00	2022	Jan	MDM	11312676	LC-MS/MS	Lumigen	Microcystins	dMC-RR	N/A	NA	MDM_2022-01-21	MDM_2022-01-21_11:15:00
BGC006103	N	2022-01-21	11:15:00	2022	Jan	MDM	11312676	LC-MS/MS	Lumigen	Microcystins	MC-YR	ND	No	MDM_2022-01-21	MDM_2022-01-21_11:15:00
BGC006103	N	2022-01-21	11:15:00	2022	Jan	MDM	11312676	LC-MS/MS	Lumigen	Microcystins	MC-HtyR	ND	No	MDM_2022-01-21	MDM_2022-01-21_11:15:00
BGC006103	N	2022-01-21	11:15:00	2022	Jan	MDM	11312676	LC-MS/MS	Lumigen	Microcystins	MC-LR	ND	No	MDM_2022-01-21	MDM_2022-01-21_11:15:00
BGC006103	N	2022-01-21	11:15:00	2022	Jan	MDM	11312676	LC-MS/MS	Lumigen	Microcystins	Dha-LR	ND	No	MDM_2022-01-21	MDM_2022-01-21_11:15:00
BGC006103	N	2022-01-21	11:15:00	2022	Jan	MDM	11312676	LC-MS/MS	Lumigen	Microcystins	D-Asp3-LR	ND	No	MDM_2022-01-21	MDM_2022-01-21_11:15:00
BGC006103	N	2022-01-21	11:15:00	2022	Jan	MDM	11312676	LC-MS/MS	Lumigen	Microcystins	(Asp3)MC-LR	N/A	NA	MDM_2022-01-21	MDM_2022-01-21_11:15:00
BGC006103	N	2022-01-21	11:15:00	2022	Jan	MDM	11312676	LC-MS/MS	Lumigen	Microcystins	Leu1 LR	ND	No	MDM_2022-01-21	MDM_2022-01-21_11:15:00
BGC006103	N	2022-01-21	11:15:00	2022	Jan	MDM	11312676	LC-MS/MS	Lumigen	Microcystins	(Leu)MC-LR	N/A	NA	MDM_2022-01-21	MDM_2022-01-21_11:15:00
BGC006103	N	2022-01-21	11:15:00	2022	Jan	MDM	11312676	LC-MS/MS	Lumigen	Microcystins	MC-HilR	ND	No	MDM_2022-01-21	MDM_2022-01-21_11:15:00
BGC006103	N	2022-01-21	11:15:00	2022	Jan	MDM	11312676	LC-MS/MS	Lumigen	Microcystins	dMC-HtyR	N/A	NA	MDM_2022-01-21	MDM_2022-01-21_11:15:00
BGC006103	N	2022-01-21	11:15:00	2022	Jan	MDM	11312676	LC-MS/MS	Lumigen	Microcystins	MC-LA	ND	No	MDM_2022-01-21	MDM_2022-01-21_11:15:00
BGC006103	N	2022-01-21	11:15:00	2022	Jan	MDM	11312676	LC-MS/MS	Lumigen	Microcystins	MC-LY/E	N/A	NA	MDM_2022-01-21	MDM_2022-01-21_11:15:00
BGC006103	N	2022-01-21	11:15:00	2022	Jan	MDM	11312676	LC-MS/MS	Lumigen	Microcystins	MC-LY	ND	No	MDM_2022-01-21	MDM_2022-01-21_11:15:00
BGC006103	N	2022-01-21	11:15:00	2022	Jan	MDM	11312676	LC-MS/MS	Lumigen	Microcystins	MC-LW	ND	No	MDM_2022-01-21	MDM_2022-01-21_11:15:00
BGC006103	N	2022-01-21	11:15:00	2022	Jan	MDM	11312676	LC-MS/MS	Lumigen	Microcystins	MC-LF	ND	No	MDM_2022-01-21	MDM_2022-01-21_11:15:00
BGC006103	N	2022-01-21	11:15:00	2022	Jan	MDM	11312676	LC-MS/MS	Lumigen	Microcystins	MC-WR	N/A	NA	MDM_2022-01-21	MDM_2022-01-21_11:15:00
BGC006103	N	2022-01-21	11:15:00	2022	Jan	MDM	11312676	LC-MS/MS	Lumigen	Anabaenopeptins	Anabaenopeptin B	ND	No	MDM_2022-01-21	MDM_2022-01-21_11:15:00
BGC006103	N	2022-01-21	11:15:00	2022	Jan	MDM	11312676	LC-MS/MS	Lumigen	Anabaenopeptins	Anabaenopeptin F	ND	No	MDM_2022-01-21	MDM_2022-01-21_11:15:00
BGC006103	N	2022-01-21	11:15:00	2022	Jan	MDM	11312676	LC-MS/MS	Lumigen	Anabaenopeptins	Anabaenopeptin A	ND	No	MDM_2022-01-21	MDM_2022-01-21_11:15:00
BGC006103	N	2022-01-21	11:15:00	2022	Jan	MDM	11312676	LC-MS/MS	Lumigen	Anabaenopeptins	Oscillamide Y	ND	No	MDM_2022-01-21	MDM_2022-01-21_11:15:00
BGC006103	N	2022-01-21	11:15:00	2022	Jan	MDM	11312676	LC-MS/MS	Lumigen	Nodularin	Nodularin	ND	No	MDM_2022-01-21	MDM_2022-01-21_11:15:00
BGC006103	N	2022-01-21	11:15:00	2022	Jan	MDM	11312676	LC-MS/MS	Lumigen	Anatoxins	Dihydroanatoxin	ND	No	MDM_2022-01-21	MDM_2022-01-21_11:15:00
BGC006103	N	2022-01-21	11:15:00	2022	Jan	MDM	11312676	LC-MS/MS	Lumigen	Anatoxins	Anatoxin-a	ND	No	MDM_2022-01-21	MDM_2022-01-21_11:15:00
BGC006103	N	2022-01-21	11:15:00	2022	Jan	MDM	11312676	LC-MS/MS	Lumigen	Anatoxins	Homoanatoxin-a	ND	No	MDM_2022-01-21	MDM_2022-01-21_11:15:00
BGC006103	N	2022-01-21	11:15:00	2022	Jan	MDM	11312676	LC-MS/MS	Lumigen	Cylindrospermopsins	Cylindrospermopsin	ND	No	MDM_2022-01-21	MDM_2022-01-21_11:15:00
BGC006103	N	2022-01-21	11:15:00	2022	Jan	MDM	11312676	LC-MS/MS	Lumigen	Cylindrospermopsins	7-epi-Cylindrospermopsin	ND	No	MDM_2022-01-21	MDM_2022-01-21_11:15:00
BGC006103	N	2022-01-21	11:15:00	2022	Jan	MDM	11312676	LC-MS/MS	Lumigen	Cylindrospermopsins	7-deoxy-Cylindrospermopsin	ND	No	MDM_2022-01-21	MDM_2022-01-21_11:15:00
BGC006106	N	2022-01-05	11:45:00	2022	Jan	C10A	374045121155200	LC-MS/MS	Lumigen	Microcystins	D-Asp3-Dhb7-RR	ND	No	C10A_2022-01-05	C10A_2022-01-05_11:45:00
BGC006106	N	2022-01-05	11:45:00	2022	Jan	C10A	374045121155200	LC-MS/MS	Lumigen	Microcystins	MC- RR	ND	No	C10A_2022-01-05	C10A_2022-01-05_11:45:00
BGC006106	N	2022-01-05	11:45:00	2022	Jan	C10A	374045121155200	LC-MS/MS	Lumigen	Microcystins	dMC-RR	N/A	NA	C10A_2022-01-05	C10A_2022-01-05_11:45:00
BGC006106	N	2022-01-05	11:45:00	2022	Jan	C10A	374045121155200	LC-MS/MS	Lumigen	Microcystins	MC-YR	ND	No	C10A_2022-01-05	C10A_2022-01-05_11:45:00
BGC006106	N	2022-01-05	11:45:00	2022	Jan	C10A	374045121155200	LC-MS/MS	Lumigen	Microcystins	MC-HtyR	ND	No	C10A_2022-01-05	C10A_2022-01-05_11:45:00
BGC006106	N	2022-01-05	11:45:00	2022	Jan	C10A	374045121155200	LC-MS/MS	Lumigen	Microcystins	MC-LR	ND	No	C10A_2022-01-05	C10A_2022-01-05_11:45:00
BGC006106	N	2022-01-05	11:45:00	2022	Jan	C10A	374045121155200	LC-MS/MS	Lumigen	Microcystins	Dha-LR	ND	No	C10A_2022-01-05	C10A_2022-01-05_11:45:00
BGC006106	N	2022-01-05	11:45:00	2022	Jan	C10A	374045121155200	LC-MS/MS	Lumigen	Microcystins	D-Asp3-LR	ND	No	C10A_2022-01-05	C10A_2022-01-05_11:45:00
BGC006106	N	2022-01-05	11:45:00	2022	Jan	C10A	374045121155200	LC-MS/MS	Lumigen	Microcystins	(Asp3)MC-LR	N/A	NA	C10A_2022-01-05	C10A_2022-01-05_11:45:00
BGC006106	N	2022-01-05	11:45:00	2022	Jan	C10A	374045121155200	LC-MS/MS	Lumigen	Microcystins	Leu1 LR	ND	No	C10A_2022-01-05	C10A_2022-01-05_11:45:00
BGC006106	N	2022-01-05	11:45:00	2022	Jan	C10A	374045121155200	LC-MS/MS	Lumigen	Microcystins	(Leu)MC-LR	N/A	NA	C10A_2022-01-05	C10A_2022-01-05_11:45:00
BGC006106	N	2022-01-05	11:45:00	2022	Jan	C10A	374045121155200	LC-MS/MS	Lumigen	Microcystins	MC-HilR	ND	No	C10A_2022-01-05	C10A_2022-01-05_11:45:00
BGC006106	N	2022-01-05	11:45:00	2022	Jan	C10A	374045121155200	LC-MS/MS	Lumigen	Microcystins	dMC-HtyR	N/A	NA	C10A_2022-01-05	C10A_2022-01-05_11:45:00
BGC006106	N	2022-01-05	11:45:00	2022	Jan	C10A	374045121155200	LC-MS/MS	Lumigen	Microcystins	MC-LA	ND	No	C10A_2022-01-05	C10A_2022-01-05_11:45:00
BGC006106	N	2022-01-05	11:45:00	2022	Jan	C10A	374045121155200	LC-MS/MS	Lumigen	Microcystins	MC-LY/E	N/A	NA	C10A_2022-01-05	C10A_2022-01-05_11:45:00
BGC006106	N	2022-01-05	11:45:00	2022	Jan	C10A	374045121155200	LC-MS/MS	Lumigen	Microcystins	MC-LY	ND	No	C10A_2022-01-05	C10A_2022-01-05_11:45:00
BGC006106	N	2022-01-05	11:45:00	2022	Jan	C10A	374045121155200	LC-MS/MS	Lumigen	Microcystins	MC-LW	ND	No	C10A_2022-01-05	C10A_2022-01-05_11:45:00
BGC006106	N	2022-01-05	11:45:00	2022	Jan	C10A	374045121155200	LC-MS/MS	Lumigen	Microcystins	MC-LF	ND	No	C10A_2022-01-05	C10A_2022-01-05_11:45:00
